Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
44,1735485171210,29/12/2024 15:12:51,1735513971210,8,30/12/2024 07:12:51,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,927.1520000000019,916.6300000000047,927.1520000000019,927.1520000000019,916.6300000000047,927.1520000000019,1,927.1520000000019,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1735485175753,29/12/2024 15:12:55,1735513975753,8,30/12/2024 07:12:55,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,26,passages,Sentences,3emlxf,1,response,space,4553.021999999997,4550.079999999987,4553.021999999997,4553.021999999997,4550.079999999987,4553.021999999997,1,4553.021999999997,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1735485182822,29/12/2024 15:13:02,1735513982822,8,30/12/2024 07:13:02,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,27,passages,Sentences,3emlxf,1,response,space,7071.841999856959,7066.38400000002,7071.841999856959,7071.841999856959,7066.38400000002,7071.841999856959,1,7071.841999856959,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1735485184984,29/12/2024 15:13:04,1735513984984,8,30/12/2024 07:13:04,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2166.8429999999935,2150.176999999996,2166.8429999999935,2166.8429999999935,2150.176999999996,2166.8429999999935,1,2166.8429999999935,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1735485187660,29/12/2024 15:13:07,1735513987660,8,30/12/2024 07:13:07,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,2693.280999856943,2683.225999999995,2693.280999856943,2693.280999856943,2683.225999999995,2693.280999856943,1,2693.280999856943,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1735485190493,29/12/2024 15:13:10,1735513990493,8,30/12/2024 07:13:10,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,2843.7549999046314,2833.220000000001,2843.7549999046314,2843.7549999046314,2833.220000000001,2843.7549999046314,1,2843.7549999046314,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1735485197907,29/12/2024 15:13:17,1735513997907,8,30/12/2024 07:13:17,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,7424.734999952314,7416.631999999983,7424.734999952314,7424.734999952314,7416.631999999983,7424.734999952314,1,7424.734999952314,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1735485304225,29/12/2024 15:15:04,1735514104225,8,30/12/2024 07:15:04,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,106325.90299990465,106315.30100000004,106325.90299990465,106325.90299990465,106315.30100000004,106325.90299990465,1,106325.90299990465,0,0,,Click Response,response E,6,object-70,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1735485305332,29/12/2024 15:15:05,1735514105332,8,30/12/2024 07:15:05,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,28,passages,Sentences,3emlxf,1,response,space,1116.6220000000321,1099.9560000000056,1116.6220000000321,1116.6220000000321,1099.9560000000056,1116.6220000000321,1,1116.6220000000321,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1735485311177,29/12/2024 15:15:11,1735514111177,8,30/12/2024 07:15:11,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,29,passages,Sentences,3emlxf,1,response,space,5862.746000047657,5849.765999999945,5862.746000047657,5862.746000047657,5849.765999999945,5862.746000047657,1,5862.746000047657,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1735485312297,29/12/2024 15:15:12,1735514112297,8,30/12/2024 07:15:12,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,probe,Thought probe,muxvwp,1,response,no,1132.280000000028,1116.6220000000321,1132.280000000028,1132.280000000028,1116.6220000000321,1132.280000000028,1,1132.280000000028,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
55,1735485316744,29/12/2024 15:15:16,1735514116744,8,30/12/2024 07:15:16,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,30,passages,Sentences,3emlxf,1,response,space,4462.557999856945,4450.085000000021,4462.557999856945,4462.557999856945,4450.085000000021,4462.557999856945,1,4462.557999856945,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1735485317981,29/12/2024 15:15:17,1735514117981,8,30/12/2024 07:15:17,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,31,passages,Sentences,3emlxf,1,response,space,1249.8729999522911,1233.283999999985,1249.8729999522911,1249.8729999522911,1233.283999999985,1249.8729999522911,1,1249.8729999522911,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1735485321057,29/12/2024 15:15:21,1735514121057,8,30/12/2024 07:15:21,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,32,passages,Sentences,3emlxf,1,response,space,3092.7889999999898,3083.2099999999627,3092.7889999999898,3092.7889999999898,3083.2099999999627,3092.7889999999898,1,3092.7889999999898,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1735485322306,29/12/2024 15:15:22,1735514122306,8,30/12/2024 07:15:22,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,33,passages,Sentences,3emlxf,1,response,space,1258.4789998569759,1249.9500000000116,1258.4789998569759,1258.4789998569759,1249.9500000000116,1258.4789998569759,1,1258.4789998569759,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1735485324228,29/12/2024 15:15:24,1735514124228,8,30/12/2024 07:15:24,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,34,passages,Sentences,3emlxf,1,response,space,1930.228999904648,1916.8520000000135,1930.228999904648,1930.228999904648,1916.8520000000135,1930.228999904648,1,1930.228999904648,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1735485327355,29/12/2024 15:15:27,1735514127355,8,30/12/2024 07:15:27,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,35,passages,Sentences,3emlxf,1,response,space,3140.6769998569507,3133.207999999984,3140.6769998569507,3140.6769998569507,3133.207999999984,3140.6769998569507,1,3140.6769998569507,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1735485328305,29/12/2024 15:15:28,1735514128305,8,30/12/2024 07:15:28,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,probe,Thought probe,muxvwp,1,response,no,957.368999952334,949.9619999999995,957.368999952334,957.368999952334,949.9619999999995,957.368999952334,1,957.368999952334,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
62,1735485329951,29/12/2024 15:15:29,1735514129951,8,30/12/2024 07:15:29,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,36,passages,Sentences,3emlxf,1,response,space,1649.9340000000666,1633.26800000004,1649.9340000000666,1649.9340000000666,1633.26800000004,1649.9340000000666,1,1649.9340000000666,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1735485331310,29/12/2024 15:15:31,1735514131310,8,30/12/2024 07:15:31,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,37,passages,Sentences,3emlxf,1,response,space,1379.5390000476618,1366.6119999999646,1379.5390000476618,1379.5390000476618,1366.6119999999646,1379.5390000476618,1,1379.5390000476618,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1735485332645,29/12/2024 15:15:32,1735514132645,8,30/12/2024 07:15:32,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,38,passages,Sentences,3emlxf,1,response,space,1347.9270000476972,1333.280000000028,1347.9270000476972,1347.9270000476972,1333.280000000028,1347.9270000476972,1,1347.9270000476972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1735485334117,29/12/2024 15:15:34,1735514134117,8,30/12/2024 07:15:34,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,39,passages,Sentences,3emlxf,1,response,space,1486.5469999046181,1483.2739999999758,1486.5469999046181,1486.5469999046181,1483.2739999999758,1486.5469999046181,1,1486.5469999046181,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1735485335600,29/12/2024 15:15:35,1735514135600,8,30/12/2024 07:15:35,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,40,passages,Sentences,3emlxf,1,response,space,1486.3730000476935,1483.5370000000112,1486.3730000476935,1486.3730000476935,1483.5370000000112,1486.3730000476935,1,1486.3730000476935,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
67,1735485336249,29/12/2024 15:15:36,1735514136249,8,30/12/2024 07:15:36,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,probe,Thought probe,muxvwp,1,response,no,649.9740000000456,633.3080000000191,649.9740000000456,649.9740000000456,633.3080000000191,649.9740000000456,1,649.9740000000456,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
68,1735485338750,29/12/2024 15:15:38,1735514138750,8,30/12/2024 07:15:38,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,41,passages,Sentences,3emlxf,1,response,space,2516.5659999999334,2499.899999999965,2516.5659999999334,2516.5659999999334,2499.899999999965,2516.5659999999334,1,2516.5659999999334,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,13,"Today, local government is still the first and most important one in our lives. ",0,Easy,2,1,,,,,,,,,,,,
69,1735485340844,29/12/2024 15:15:40,1735514140844,8,30/12/2024 07:15:40,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,42,passages,Sentences,3emlxf,1,response,space,2113.3279998569633,2099.9160000000265,2113.3279998569633,2113.3279998569633,2099.9160000000265,2113.3279998569633,1,2113.3279998569633,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,14,"It protects our lives, our safety, and our homes, and it helps to keep our environment clean.",1,Easy,2,1,,,,,,,,,,,,
70,1735485341513,29/12/2024 15:15:41,1735514141513,8,30/12/2024 07:15:41,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,10,probe,Thought probe,muxvwp,1,response,no,682.4119998569367,666.640000000014,682.4119998569367,682.4119998569367,666.640000000014,682.4119998569367,1,682.4119998569367,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
71,1735485342827,29/12/2024 15:15:42,1735514142827,8,30/12/2024 07:15:42,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,43,passages,Sentences,3emlxf,1,response,space,1329.7719998569228,1316.6140000000014,1329.7719998569228,1329.7719998569228,1316.6140000000014,1329.7719998569228,1,1329.7719998569228,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,15,"Local government provides us with schools, libraries, and other important services.",0,Easy,2,1,,,,,,,,,,,,
72,1735485343724,29/12/2024 15:15:43,1735514143724,8,30/12/2024 07:15:43,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,909.8579999046051,899.9639999999781,909.8579999046051,909.8579999046051,899.9639999999781,909.8579999046051,1,909.8579999046051,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
73,1735485346008,29/12/2024 15:15:46,1735514146008,8,30/12/2024 07:15:46,202242,3,task-wn3e,,42221104,BLIND,12326898,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 119.0.0.0,1440x900,1440x779,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,9,comprehension,Comprehension questions,ers3wv,1,response,d,2294.2939999999944,2283.5040000000154,2294.2939999999944,2294.2939999999944,2283.5040000000154,2294.2939999999944,1,2294.2939999999944,0,0,,Click Response,response D,5,object-69,comprehension,,,3,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,
