Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
77,1704039491088,31/12/2023 16:18:11,1704043091088,1,31/12/2023 18:18:11,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,44,passages,Sentences,3emlxf,1,response,,1517.4259999999776,1515.7459999999846,1517.4259999999776,1517.4259999999776,1515.7459999999846,1517.4259999999776,1,1517.4259999999776,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,0,Passage 4,0,Easy,2,1,,,,,,,,,,,,
78,1704039494244,31/12/2023 16:18:14,1704043094244,1,31/12/2023 18:18:14,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,45,passages,Sentences,3emlxf,1,response,,3157.9800000000396,3147.3300000000163,3157.9800000000396,3157.9800000000396,3147.3300000000163,3157.9800000000396,1,3157.9800000000396,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,1,Random assignment is the key to experimental design.,0,Easy,2,1,,,,,,,,,,,,
79,1704039498369,31/12/2023 16:18:18,1704043098369,1,31/12/2023 18:18:18,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,46,passages,Sentences,3emlxf,1,response,,4135.750000000116,4129.873000000021,4135.750000000116,4135.750000000116,4129.873000000021,4135.750000000116,1,4135.750000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,2,Random assignment insures that the results of experiments are not influenced by some extraneous variable.,0,Easy,2,1,,,,,,,,,,,,
80,1704039503118,31/12/2023 16:18:23,1704043103118,1,31/12/2023 18:18:23,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,47,passages,Sentences,3emlxf,1,response,,4754.877000000095,4746.061999999976,4754.877000000095,4754.877000000095,4746.061999999976,4754.877000000095,1,4754.877000000095,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,3,An extraneous variable is one that is correlated with the variable under investigation.,0,Easy,2,1,,,,,,,,,,,,
81,1704039507501,31/12/2023 16:18:27,1704043107501,1,31/12/2023 18:18:27,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,48,passages,Sentences,3emlxf,1,response,,4391.215000000026,4379.766999999993,4391.215000000026,4391.215000000026,4379.766999999993,4391.215000000026,1,4391.215000000026,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,4,"In contrast, correlational designs allow subjects to assign themselves to conditions.",0,Easy,2,1,,,,,,,,,,,,
82,1704039515426,31/12/2023 16:18:35,1704043115426,1,31/12/2023 18:18:35,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,49,passages,Sentences,3emlxf,1,response,,7936.24800000008,7926.607000000018,7936.24800000008,7936.24800000008,7926.607000000018,7936.24800000008,1,7936.24800000008,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,5,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Easy,2,1,,,,,,,,,,,,
83,1704039516424,31/12/2023 16:18:36,1704043116424,1,31/12/2023 18:18:36,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,11,probe,Thought probe,muxvwp,1,response,no,1007.7409999999218,999.5889999999781,1007.7409999999218,1007.7409999999218,999.5889999999781,1007.7409999999218,1,1007.7409999999218,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
84,1704039522072,31/12/2023 16:18:42,1704043122072,1,31/12/2023 18:18:42,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,50,passages,Sentences,3emlxf,1,response,,5656.252000000037,5645.08600000001,5656.252000000037,5656.252000000037,5645.08600000001,5656.252000000037,1,5656.252000000037,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,"But, the factors that make people four-pack-a-day smokers must surely make them different from typical nonsmokers in other ways. ",0,Easy,2,1,,,,,,,,,,,,
85,1704039525777,31/12/2023 16:18:45,1704043125777,1,31/12/2023 18:18:45,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,51,passages,Sentences,3emlxf,1,response,,3716.36599999998,3713.728000000003,3716.36599999998,3716.36599999998,3713.728000000003,3716.36599999998,1,3716.36599999998,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Easy,2,1,,,,,,,,,,,,
86,1704039526710,31/12/2023 16:18:46,1704043126710,1,31/12/2023 18:18:46,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,12,probe,Thought probe,muxvwp,1,response,no,935.1379999999772,932.7420000000275,935.1379999999772,935.1379999999772,932.7420000000275,935.1379999999772,1,935.1379999999772,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
87,1704039534671,31/12/2023 16:18:54,1704043134671,1,31/12/2023 18:18:54,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,52,passages,Sentences,3emlxf,1,response,,7964.095999999903,7959.706999999995,7964.095999999903,7964.095999999903,7959.706999999995,7964.095999999903,1,7964.095999999903,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,Differences among individual subjects cannot systematically confound the results if assignment to conditions is truly random.,0,Easy,2,1,,,,,,,,,,,,
88,1704039540726,31/12/2023 16:19:00,1704043140726,1,31/12/2023 18:19:00,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,53,passages,Sentences,3emlxf,1,response,,6058.888999999908,6045.139999999956,6058.888999999908,6058.888999999908,6045.139999999956,6058.888999999908,1,6058.888999999908,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Easy,2,1,,,,,,,,,,,,
89,1704039541966,31/12/2023 16:19:01,1704043141966,1,31/12/2023 18:19:01,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,13,probe,Thought probe,muxvwp,1,response,no,1254.3490000000456,1249.2630000000354,1254.3490000000456,1254.3490000000456,1249.2630000000354,1254.3490000000456,1,1254.3490000000456,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
90,1704039545919,31/12/2023 16:19:05,1704043145919,1,31/12/2023 18:19:05,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,54,passages,Sentences,3emlxf,1,response,,3957.985999999917,3946.592000000004,3957.985999999917,3957.985999999917,3946.592000000004,3957.985999999917,1,3957.985999999917,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,It is another question as to whether they can exactly identify these variables. ,0,Easy,2,1,,,,,,,,,,,,
91,1704039552714,31/12/2023 16:19:12,1704043152714,1,31/12/2023 18:19:12,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,55,passages,Sentences,3emlxf,1,response,,6806.294000000053,6794.262999999977,6806.294000000053,6806.294000000053,6794.262999999977,6806.294000000053,1,6806.294000000053,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"Thus, the results from experimental designs are not entirely unambiguous, but they are less ambiguous than the results from correlational designs.",0,Easy,2,1,,,,,,,,,,,,
92,1704039554155,31/12/2023 16:19:14,1704043154155,1,31/12/2023 18:19:14,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,4,instr_comprehension,Comprehension instruction,ki2jxw,1,response,,1453.1309999999357,1449.1209999999846,1453.1309999999357,1453.1309999999357,1449.1209999999846,1453.1309999999357,1,1453.1309999999357,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
93,1704039559861,31/12/2023 16:19:19,1704043159861,1,31/12/2023 18:19:19,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,13,comprehension,Comprehension questions,ers3wv,1,response,e,5709.809999999998,5695.068000000028,5709.809999999998,5709.809999999998,5695.068000000028,5709.809999999998,1,5709.809999999998,0,0,,Click Response,response E,6,object-70,comprehension,,,4,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,
94,1704039565570,31/12/2023 16:19:25,1704043165570,1,31/12/2023 18:19:25,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,14,comprehension,Comprehension questions,ers3wv,1,response,b,5723.642000000109,5711.975999999966,5723.642000000109,5723.642000000109,5711.975999999966,5723.642000000109,1,5723.642000000109,0,0,,Click Response,response B,3,object-67,comprehension,,,4,2,,,,,,How many research design patterns were discussed?,b,One only,Two,Three,Four,Five,,,,,
95,1704039574765,31/12/2023 16:19:34,1704043174765,1,31/12/2023 18:19:34,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,15,comprehension,Comprehension questions,ers3wv,1,response,a,9206.965999999957,9192.235000000044,9206.965999999957,9206.965999999957,9192.235000000044,9206.965999999957,1,9206.965999999957,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,
96,1704039587436,31/12/2023 16:19:47,1704043187436,1,31/12/2023 18:19:47,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,16,comprehension,Comprehension questions,ers3wv,1,response,e,12685.631000000052,12672.720999999961,12685.631000000052,12685.631000000052,12672.720999999961,12685.631000000052,1,12685.631000000052,0,0,,Click Response,response C,4,object-68,comprehension,,,4,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,
97,1704039588881,31/12/2023 16:19:48,1704043188881,1,31/12/2023 18:19:48,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,finish,Thank you,xuq6te,1,continue,,1457.509999999951,1449.478999999992,1457.509999999951,1457.509999999951,1449.478999999992,1457.509999999951,1,1457.509999999951,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
98,1704039588885,31/12/2023 16:19:48,1704043188885,1,31/12/2023 18:19:48,155541,10,task-7qhb,,33900620,BLIND,10034239,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 119.0.0.0,1396x785,1397x699,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,,,,,,5,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1704621147225,07/01/2024 09:52:27,1704621147225,0,07/01/2024 09:52:27,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1704621149402,07/01/2024 09:52:29,1704621149402,0,07/01/2024 09:52:29,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,start,Welcome,vo3k26,1,continue,,3732,3715,3732,3732,3715,3732,1,3732,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1704621164918,07/01/2024 09:52:44,1704621164918,0,07/01/2024 09:52:44,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,instr_passages,Text,zppu2h,1,response,,15560.000000000004,15550,15560.000000000004,15560.000000000004,15550,15560.000000000004,1,15560.000000000004,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1704621174681,07/01/2024 09:52:54,1704621174681,0,07/01/2024 09:52:54,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,2,instr_passages,Text,zppu2h,1,response,,9773,9766,9773,9773,9766,9773,1,9773,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1704621181572,07/01/2024 09:53:01,1704621181572,0,07/01/2024 09:53:01,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,3,instr_passages,Text,zppu2h,1,response,,6898,6884,6898,6898,6884,6898,1,6898,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1704621187294,07/01/2024 09:53:07,1704621187294,0,07/01/2024 09:53:07,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,4,instr_passages,Text,zppu2h,1,response,,5736,5734,5736,5736,5734,5736,1,5736,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"Additionally, while you are reading you will be randomly interrupted and asked “WERE YOU MIND WANDERING WHEN YOU READ THE PREVIOUS SENTENCE?"" You would have to choose either “Yes” or ""No"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1704621196051,07/01/2024 09:53:16,1704621196051,0,07/01/2024 09:53:16,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,5,instr_passages,Text,zppu2h,1,response,,8760,8749,8760,8760,8749,8760,1,8760,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 20 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long, so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1704621196892,07/01/2024 09:53:16,1704621196892,0,07/01/2024 09:53:16,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,6,instr_passages,Text,zppu2h,1,response,,851,850,851,851,850,851,1,851,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
9,1704621198058,07/01/2024 09:53:18,1704621198058,0,07/01/2024 09:53:18,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,1,passages,Sentences,3emlxf,1,response,,1167,1166,1167,1167,1166,1167,1,1167,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,1,,,,,,,,,,,,
10,1704621204853,07/01/2024 09:53:24,1704621204853,0,07/01/2024 09:53:24,155541,10,task-7qhb,,33991003,BLIND,10057183,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.6.1,1440x900,1324x710,,,0,Mind wandering task,5,,control,,,,set 1,Controls,ACCEPT,,Controls,set1_easy,2,passages,Sentences,3emlxf,1,response,,6797,6784,6797,6797,6784,6797,1,6797,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Marketing is a business activity that directs the flow of goods and services from a producer to a consumer or user.,0,Easy,2,1,,,,,,,,,,,,
