Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Randomise questionnaire elements?,Question Key,Response
28,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,compare_spelling,2 average
29,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,compare_spelling-quantised,3
30,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_names,2
31,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_names-quantised,3
32,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_address,3
33,1703607548098,26/12/2023 16:19:08,1703607546748,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_address-quantised,4
34,1703607548098,26/12/2023 16:19:08,1703607546749,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_instructions,2
35,1703607548098,26/12/2023 16:19:08,1703607546749,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,remember_instructions-quantised,3
36,1703607548098,26/12/2023 16:19:08,1703607546749,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,currently_reverse,1
37,1703607548098,26/12/2023 16:19:08,1703607546749,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,currently_reverse-quantised,2
38,1703607548098,26/12/2023 16:19:08,1703607546749,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,books_read,1-2
39,1703607548098,26/12/2023 16:19:08,1703607546750,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,books_read-quantised,4
40,1703607548098,26/12/2023 16:19:08,1703607546750,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,magazines_read,None
41,1703607548098,26/12/2023 16:19:08,1703607546750,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,magazines_read-quantised,5
42,1703607548098,26/12/2023 16:19:08,1703607546750,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,daily_newspaper,Rarely
43,1703607548163,26/12/2023 16:19:08,1703607546751,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,daily_newspaper-quantised,4
44,1703607548163,26/12/2023 16:19:08,1703607546751,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,sunday_newspaper,Rarely
45,1703607548163,26/12/2023 16:19:08,1703607546751,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,sunday_newspaper-quantised,4
46,1703607548163,26/12/2023 16:19:08,1703607546752,0,26/12/2023 16:19:06,155541,10,questionnaire-mf58,,33865745,BLIND,10017182,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 1,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,337681
1,1703611892747,26/12/2023 17:31:32,1703611893333,0,26/12/2023 17:31:33,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1528x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,BEGIN QUESTIONNAIRE,
2,1703612046391,26/12/2023 17:34:06,1703612047039,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_school,2
3,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_school-quantised,3
4,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,difficulty_reading,0
5,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,difficulty_reading-quantised,1
6,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,help_reading,No help
7,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,help_reading-quantised,1
8,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reverse,3
9,1703612046745,26/12/2023 17:34:06,1703612047040,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reverse-quantised,4
10,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,diffiuclty_names,0
11,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,diffiuclty_names-quantised,1
12,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_reading,0
13,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_reading-quantised,1
14,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_schoolwork,Not at all
15,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_schoolwork-quantised,1
16,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_EnglishClass,0
17,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,struggle_EnglishClass-quantised,1
18,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_reading,0
19,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,attitude_reading-quantised,1
20,1703612046745,26/12/2023 17:34:06,1703612047041,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_pleasure,2
21,1703612046745,26/12/2023 17:34:06,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_pleasure-quantised,3
22,1703612046745,26/12/2023 17:34:06,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_speed,3
23,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_speed-quantised,4
24,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_work,0
25,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,reading_work-quantised,1
26,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,learning_spelling,3
27,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,learning_spelling-quantised,4
28,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_spelling,4
29,1703612047025,26/12/2023 17:34:07,1703612047042,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,compare_spelling-quantised,5
30,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_names,3
31,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_names-quantised,4
32,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_address,2
33,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_address-quantised,3
34,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_instructions,3
35,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,remember_instructions-quantised,4
36,1703612047025,26/12/2023 17:34:07,1703612047043,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,currently_reverse,3
37,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,currently_reverse-quantised,4
38,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,books_read,2-5
39,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,books_read-quantised,3
40,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,magazines_read,None
41,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,magazines_read-quantised,5
42,1703612047025,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,daily_newspaper,Once a week
43,1703612047149,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,daily_newspaper-quantised,2
44,1703612047149,26/12/2023 17:34:07,1703612047044,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,sunday_newspaper,Never
45,1703612047149,26/12/2023 17:34:07,1703612047045,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,sunday_newspaper-quantised,5
46,1703612047149,26/12/2023 17:34:07,1703612047045,0,26/12/2023 17:34:07,155541,10,questionnaire-mf58,,33866319,BLIND,10017343,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1513x742,,,,Adult Reading History Questionnaire,1,,control,,,,set 2,Controls,ACCEPT,,Controls,No,END QUESTIONNAIRE,153712
1,1703620205134,26/12/2023 19:50:05,1703620205545,0,26/12/2023 19:50:05,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1488x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,BEGIN QUESTIONNAIRE,
2,1703620404401,26/12/2023 19:53:24,1703620404888,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school,2
3,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,attitude_school-quantised,3
4,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading,3
5,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,difficulty_reading-quantised,4
6,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading,Tutors or special class for 1 year
7,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,help_reading-quantised,4
8,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse,2
9,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,reverse-quantised,3
10,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names,1
11,1703620404464,26/12/2023 19:53:24,1703620404889,0,26/12/2023 19:53:24,155541,10,questionnaire-mf58,,33866842,BLIND,10017506,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 120.0.0.0,1536x864,1473x742,,,,Adult Reading History Questionnaire,1,set 2,dyslexia,,,,,Neurodiverse,,ACCEPT,Neurodiverse,No,diffiuclty_names-quantised,2
