Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Randomise questionnaire elements?,Question Key,Response,randomiser-mq2e,branch-s3b7,branch-dgjt
32,1753549908327,26/07/2025 17:11,1753549906937,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16,Definitely Agree,probe_selfreport,Eligible,Voucher
33,1753549908327,26/07/2025 17:11,1753549906937,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16-quantised,1,probe_selfreport,Eligible,Voucher
34,1753549908327,26/07/2025 17:11,1753549906938,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17,Definitely Agree,probe_selfreport,Eligible,Voucher
35,1753549908327,26/07/2025 17:11,1753549906939,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17-quantised,1,probe_selfreport,Eligible,Voucher
36,1753549908327,26/07/2025 17:11,1753549906939,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18,Slightly Agree,probe_selfreport,Eligible,Voucher
37,1753549908327,26/07/2025 17:11,1753549906940,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 18-quantised,2,probe_selfreport,Eligible,Voucher
38,1753549908327,26/07/2025 17:11,1753549906940,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 ,Slightly Agree,probe_selfreport,Eligible,Voucher
39,1753549908327,26/07/2025 17:11,1753549906941,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 19 -quantised,2,probe_selfreport,Eligible,Voucher
40,1753549908327,26/07/2025 17:11,1753549906942,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20,Slightly Disagree,probe_selfreport,Eligible,Voucher
41,1753549908327,26/07/2025 17:11,1753549906942,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 20-quantised,3,probe_selfreport,Eligible,Voucher
42,1753549908327,26/07/2025 17:11,1753549906943,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21,Definitely Agree,probe_selfreport,Eligible,Voucher
43,1753549908427,26/07/2025 17:11,1753549906944,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 21-quantised,1,probe_selfreport,Eligible,Voucher
44,1753549908427,26/07/2025 17:11,1753549906944,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22,Slightly Agree,probe_selfreport,Eligible,Voucher
45,1753549908427,26/07/2025 17:11,1753549906945,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 22-quantised,2,probe_selfreport,Eligible,Voucher
46,1753549908427,26/07/2025 17:11,1753549906946,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
47,1753549908427,26/07/2025 17:11,1753549906946,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 23 -quantised,3,probe_selfreport,Eligible,Voucher
48,1753549908427,26/07/2025 17:11,1753549906947,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24,Slightly Agree,probe_selfreport,Eligible,Voucher
49,1753549908427,26/07/2025 17:11,1753549906948,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 24-quantised,2,probe_selfreport,Eligible,Voucher
50,1753549908427,26/07/2025 17:11,1753549906949,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25,Definitely Agree,probe_selfreport,Eligible,Voucher
51,1753549908427,26/07/2025 17:11,1753549906949,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 25-quantised,1,probe_selfreport,Eligible,Voucher
52,1753549908427,26/07/2025 17:11,1753549906950,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 ,Slightly Agree,probe_selfreport,Eligible,Voucher
53,1753549908427,26/07/2025 17:11,1753549906951,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 26 -quantised,2,probe_selfreport,Eligible,Voucher
54,1753549908427,26/07/2025 17:11,1753549906952,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 ,Definitely Agree,probe_selfreport,Eligible,Voucher
55,1753549908427,26/07/2025 17:11,1753549906953,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 27 -quantised,1,probe_selfreport,Eligible,Voucher
56,1753549908427,26/07/2025 17:11,1753549906953,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28,Definitely Agree,probe_selfreport,Eligible,Voucher
57,1753549908427,26/07/2025 17:11,1753549906954,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 28-quantised,1,probe_selfreport,Eligible,Voucher
58,1753549908427,26/07/2025 17:11,1753549906955,1,26/07/2025 18:11,234742,9,questionnaire-opi6,,48326690,BLINDED,13878626,,complete,,,computer,Desktop or Laptop,Chromium OS 14541.0.0,Chrome 137.0.0.0,1366x768,1366x633,,,,The Autism Spectrum Quotient Adult's Version,2,No,END QUESTIONNAIRE,176464,probe_selfreport,Eligible,Voucher
1,1753627783066,27/07/2025 14:49,1753627788440,1,27/07/2025 15:49,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,BEGIN QUESTIONNAIRE,,probe_selfreport,Eligible,Voucher
2,1753627918822,27/07/2025 14:51,1753627924241,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
3,1753627918933,27/07/2025 14:51,1753627924244,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 1 -quantised,3,probe_selfreport,Eligible,Voucher
4,1753627918933,27/07/2025 14:51,1753627924244,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 ,Slightly Disagree,probe_selfreport,Eligible,Voucher
5,1753627918933,27/07/2025 14:51,1753627924244,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 2 -quantised,3,probe_selfreport,Eligible,Voucher
6,1753627918933,27/07/2025 14:51,1753627924244,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 ,Slightly Agree,probe_selfreport,Eligible,Voucher
7,1753627918933,27/07/2025 14:51,1753627924245,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 3 -quantised,2,probe_selfreport,Eligible,Voucher
8,1753627918933,27/07/2025 14:51,1753627924245,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 ,Slightly Agree,probe_selfreport,Eligible,Voucher
9,1753627918933,27/07/2025 14:51,1753627924245,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 4 -quantised,2,probe_selfreport,Eligible,Voucher
10,1753627918933,27/07/2025 14:51,1753627924246,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5,Slightly Disagree,probe_selfreport,Eligible,Voucher
11,1753627918933,27/07/2025 14:51,1753627924246,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 5-quantised,3,probe_selfreport,Eligible,Voucher
12,1753627918933,27/07/2025 14:51,1753627924246,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 ,Slightly Agree,probe_selfreport,Eligible,Voucher
13,1753627918933,27/07/2025 14:51,1753627924247,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 6 -quantised,2,probe_selfreport,Eligible,Voucher
14,1753627918933,27/07/2025 14:51,1753627924247,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7,Slightly Disagree,probe_selfreport,Eligible,Voucher
15,1753627918933,27/07/2025 14:51,1753627924248,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 7-quantised,3,probe_selfreport,Eligible,Voucher
16,1753627918933,27/07/2025 14:51,1753627924248,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 ,Definitely Agree,probe_selfreport,Eligible,Voucher
17,1753627918933,27/07/2025 14:51,1753627924248,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 8 -quantised,1,probe_selfreport,Eligible,Voucher
18,1753627918933,27/07/2025 14:51,1753627924248,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 ,Slightly Agree,probe_selfreport,Eligible,Voucher
19,1753627918933,27/07/2025 14:51,1753627924249,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 9 -quantised,2,probe_selfreport,Eligible,Voucher
20,1753627918933,27/07/2025 14:51,1753627924249,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 ,Definitely Agree,probe_selfreport,Eligible,Voucher
21,1753627918933,27/07/2025 14:51,1753627924249,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 10 -quantised,1,probe_selfreport,Eligible,Voucher
22,1753627918933,27/07/2025 14:51,1753627924250,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 ,Definitely Agree,probe_selfreport,Eligible,Voucher
23,1753627919056,27/07/2025 14:51,1753627924250,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 11 -quantised,1,probe_selfreport,Eligible,Voucher
24,1753627919056,27/07/2025 14:51,1753627924251,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 ,Definitely Disagree,probe_selfreport,Eligible,Voucher
25,1753627919056,27/07/2025 14:51,1753627924251,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 12 -quantised,4,probe_selfreport,Eligible,Voucher
26,1753627919056,27/07/2025 14:51,1753627924251,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 ,Slightly Agree,probe_selfreport,Eligible,Voucher
27,1753627919056,27/07/2025 14:51,1753627924252,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 13 -quantised,2,probe_selfreport,Eligible,Voucher
28,1753627919056,27/07/2025 14:51,1753627924252,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 ,Definitely Agree,probe_selfreport,Eligible,Voucher
29,1753627919056,27/07/2025 14:51,1753627924252,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 14 -quantised,1,probe_selfreport,Eligible,Voucher
30,1753627919056,27/07/2025 14:51,1753627924253,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 ,Slightly Agree,probe_selfreport,Eligible,Voucher
31,1753627919056,27/07/2025 14:51,1753627924253,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 15 -quantised,2,probe_selfreport,Eligible,Voucher
32,1753627919056,27/07/2025 14:51,1753627924254,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16,Definitely Agree,probe_selfreport,Eligible,Voucher
33,1753627919056,27/07/2025 14:51,1753627924254,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 16-quantised,1,probe_selfreport,Eligible,Voucher
34,1753627919056,27/07/2025 14:51,1753627924254,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17,Definitely Agree,probe_selfreport,Eligible,Voucher
35,1753627919056,27/07/2025 14:51,1753627924255,1,27/07/2025 15:52,234742,9,questionnaire-opi6,,48335857,BLINDED,13880418,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1513x639,,,,The Autism Spectrum Quotient Adult's Version,2,No,question 17-quantised,1,probe_selfreport,Eligible,Voucher
