Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
132,1741859500282,13/03/2025 09:51:40,1741859500282,0,13/03/2025 09:51:40,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,891.6000000000931,883.3000000000466,891.6000000000931,891.6000000000931,883.3000000000466,891.6000000000931,1,891.6000000000931,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
133,1741859505762,13/03/2025 09:51:45,1741859505762,0,13/03/2025 09:51:45,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,5,probe_physical,Return to physical text,5jjhzp,2,continue,,5488.4999999993015,5483.40000000014,5488.4999999993015,5488.4999999993015,5483.40000000014,5488.4999999993015,1,5488.4999999993015,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
134,1741859506762,13/03/2025 09:51:46,1741859506762,0,13/03/2025 09:51:46,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1005.0999999991618,999.8999999999069,1005.0999999991618,1005.0999999991618,999.8999999999069,1005.0999999991618,1,1005.0999999991618,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
135,1741859525714,13/03/2025 09:52:05,1741859525714,0,13/03/2025 09:52:05,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,probe_physical,Return to physical text,5jjhzp,2,continue,,18957.29999999702,18950.300000000047,18957.29999999702,18957.29999999702,18950.300000000047,18957.29999999702,1,18957.29999999702,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
136,1741859530275,13/03/2025 09:52:10,1741859530275,0,13/03/2025 09:52:10,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,6,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,4566.40000000014,4549.800000000047,4566.40000000014,4566.40000000014,4549.800000000047,4566.40000000014,1,4566.40000000014,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
137,1741859533067,13/03/2025 09:52:13,1741859533067,0,13/03/2025 09:52:13,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,25,comprehension,Comprehension questions,ers3wv,1,response,b,2809.099999999162,2800.0999999998603,2809.099999999162,2809.099999999162,2800.0999999998603,2809.099999999162,1,2809.099999999162,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
138,1741859540211,13/03/2025 09:52:20,1741859540211,0,13/03/2025 09:52:20,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,26,comprehension,Comprehension questions,ers3wv,1,response,a,7152.800000000047,7149.90000000014,7152.800000000047,7152.800000000047,7149.90000000014,7152.800000000047,1,7152.800000000047,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
139,1741859551363,13/03/2025 09:52:31,1741859551363,0,13/03/2025 09:52:31,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,27,comprehension,Comprehension questions,ers3wv,1,response,a,11155.199999996927,11150.09999999986,11155.199999996927,11155.199999996927,11150.09999999986,11155.199999996927,1,11155.199999996927,0,0,,Click Response,response A,2,object-66,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
140,1741859568947,13/03/2025 09:52:48,1741859568947,0,13/03/2025 09:52:48,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,28,comprehension,Comprehension questions,ers3wv,1,response,d,17589.099999997066,17583.40000000014,17589.099999997066,17589.099999997066,17583.40000000014,17589.099999997066,1,17589.099999997066,0,0,,Click Response,response A,2,object-66,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
141,1741859575203,13/03/2025 09:52:55,1741859575203,0,13/03/2025 09:52:55,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,64,passages,Sentences,3emlxf,1,response,space,6261.699999996927,6249.899999999907,6261.699999996927,6261.699999996927,6249.899999999907,6261.699999996927,1,6261.699999996927,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,,,Passage 6,,,,,,,,,,,,,,,,,
142,1741859576403,13/03/2025 09:52:56,1741859576403,0,13/03/2025 09:52:56,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,1211.699999999255,1200.1999999999534,1211.699999999255,1211.699999999255,1200.1999999999534,1211.699999999255,1,1211.699999999255,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
143,1741859579875,13/03/2025 09:52:59,1741859579875,0,13/03/2025 09:52:59,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,probe_physical,Return to physical text,5jjhzp,2,continue,,3483.499999999767,3466.6999999999534,3483.499999999767,3483.499999999767,3466.6999999999534,3483.499999999767,1,3483.499999999767,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
144,1741859614027,13/03/2025 09:53:34,1741859614027,0,13/03/2025 09:53:34,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,34168.89999999711,34167,34168.89999999711,34168.89999999711,34167,34168.89999999711,1,34168.89999999711,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
145,1741859630036,13/03/2025 09:53:50,1741859630036,0,13/03/2025 09:53:50,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,probe_physical,Return to physical text,5jjhzp,2,continue,,16009.899999997113,15999.600000000093,16009.899999997113,16009.899999997113,15999.600000000093,16009.899999997113,1,16009.899999997113,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
146,1741859630651,13/03/2025 09:53:50,1741859630651,0,13/03/2025 09:53:50,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,626.1999999992549,616.8000000000466,626.1999999992549,626.1999999992549,616.8000000000466,626.1999999992549,1,626.1999999992549,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
147,1741859640908,13/03/2025 09:54:00,1741859640908,0,13/03/2025 09:54:00,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,9,probe_physical,Return to physical text,5jjhzp,2,continue,,10265.899999999208,10249.800000000047,10265.899999999208,10265.899999999208,10249.800000000047,10265.899999999208,1,10265.899999999208,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
148,1741859641500,13/03/2025 09:54:01,1741859641500,0,13/03/2025 09:54:01,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,607.7999999984168,600.0999999998603,607.7999999984168,607.7999999984168,600.0999999998603,607.7999999984168,1,607.7999999984168,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
149,1741859654453,13/03/2025 09:54:14,1741859654453,0,13/03/2025 09:54:14,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,10,probe_physical,Return to physical text,5jjhzp,2,continue,,12960.099999997066,12950,12960.099999997066,12960.099999997066,12950,12960.099999997066,1,12960.099999997066,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
150,1741859656100,13/03/2025 09:54:16,1741859656100,0,13/03/2025 09:54:16,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,7,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1657.6999999985565,1650,1657.6999999985565,1657.6999999985565,1650,1657.6999999985565,1,1657.6999999985565,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,, ,,,,,,,,,,,,,,,
151,1741859663628,13/03/2025 09:54:23,1741859663628,0,13/03/2025 09:54:23,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,29,comprehension,Comprehension questions,ers3wv,1,response,d,7535.399999997811,7533.40000000014,7535.399999997811,7535.399999997811,7533.40000000014,7535.399999997811,1,7535.399999997811,0,0,,Click Response,response D,5,object-69,comprehension,,,6,1,,,,,,The first colonial government was,d,tribal,city,county,local,federal,,,,,,
152,1741859668796,13/03/2025 09:54:28,1741859668796,0,13/03/2025 09:54:28,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,30,comprehension,Comprehension questions,ers3wv,1,response,c,5170.199999996927,5166.59999999986,5170.199999996927,5170.199999996927,5166.59999999986,5170.199999996927,1,5170.199999996927,0,0,,Click Response,response C,4,object-68,comprehension,,,6,2,,,,,,The Jamestown colonists formed a government because of,c,pride,greed,necessity,togetherness,public spirit,,,,,,
153,1741859676788,13/03/2025 09:54:36,1741859676788,0,13/03/2025 09:54:36,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,31,comprehension,Comprehension questions,ers3wv,1,response,d,7995.899999997811,7983.800000000047,7995.899999997811,7995.899999997811,7983.800000000047,7995.899999997811,1,7995.899999997811,0,0,,Click Response,response D,5,object-69,comprehension,,,6,3,,,,,,The best title for this selection would be,d,John Smith,The First Government,Jamestown,Local Government,American Government,,,,,,
154,1741859682716,13/03/2025 09:54:42,1741859682716,0,13/03/2025 09:54:42,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,32,comprehension,Comprehension questions,ers3wv,1,response,d,5940,5933.399999999907,5940,5940,5933.399999999907,5940,1,5940,0,0,,Click Response,response D,5,object-69,comprehension,,,6,4,,,,,,The overall goal of local government seems to be public,d,regulation,wealth,growth,welfare,protection,,,,,,
155,1741859805789,13/03/2025 09:56:45,1741859805789,0,13/03/2025 09:56:45,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,65,passages,Sentences,3emlxf,1,response,space,123078.6000000001,123066.5,123078.6000000001,123078.6000000001,123066.5,123078.6000000001,1,123078.6000000001,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,0,Passage 8,0,Difficult,1,2,,,,,,,,,,,,,
156,1741859807405,13/03/2025 09:56:47,1741859807405,0,13/03/2025 09:56:47,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,11,probe_physical,Thought probe (physical),ucvclj,1,response,Unintentional,1627.899999997113,1617,1627.899999997113,1627.899999997113,1617,1627.899999997113,1,1627.899999997113,0,0,,Click Response,Unintentional,4,object-89,probe_physical,,,,,,,,,,,,,,,,,,,,,,
157,1741859824510,13/03/2025 09:57:04,1741859824510,0,13/03/2025 09:57:04,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,11,probe_physical,Return to physical text,5jjhzp,2,continue,,17115.399999997113,17099.600000000093,17115.399999997113,17115.399999997113,17099.600000000093,17115.399999997113,1,17115.399999997113,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
158,1741859825189,13/03/2025 09:57:05,1741859825189,0,13/03/2025 09:57:05,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,12,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,695.2999999970198,683.3000000000466,695.2999999970198,695.2999999970198,683.3000000000466,695.2999999970198,1,695.2999999970198,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
159,1741859843366,13/03/2025 09:57:23,1741859843366,0,13/03/2025 09:57:23,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,12,probe_physical,Return to physical text,5jjhzp,2,continue,,18187.999999996973,18183.399999999907,18187.999999996973,18187.999999996973,18183.399999999907,18187.999999996973,1,18187.999999996973,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
160,1741859843789,13/03/2025 09:57:23,1741859843789,0,13/03/2025 09:57:23,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,13,probe_physical,Thought probe (physical),ucvclj,1,response,On Task,428.59999999706633,416.69999999995343,428.59999999706633,428.59999999706633,416.69999999995343,428.59999999706633,1,428.59999999706633,0,0,,Click Response,On Task,2,object-87,probe_physical,,,,,,,,,,,,,,,,,,,,,,
161,1741859879382,13/03/2025 09:57:59,1741859879382,0,13/03/2025 09:57:59,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,13,probe_physical,Return to physical text,5jjhzp,2,continue,,35603.9999999986,35600,35603.9999999986,35603.9999999986,35600,35603.9999999986,1,35603.9999999986,0,0,,Click To Continue,Continue Button,2,object-94,probe_physical,,,,,,,,,,,,,,,,,,,,,,
162,1741859880734,13/03/2025 09:58:00,1741859880734,0,13/03/2025 09:58:00,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,8,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,1356.1000000000931,1350.1000000000931,1356.1000000000931,1356.1000000000931,1350.1000000000931,1356.1000000000931,1,1356.1000000000931,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
163,1741859892214,13/03/2025 09:58:12,1741859892214,0,13/03/2025 09:58:12,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,33,comprehension,Comprehension questions,ers3wv,1,response,e,11485.89999999851,11483.399999999907,11485.89999999851,11485.89999999851,11483.399999999907,11485.89999999851,1,11485.89999999851,0,0,,Click Response,response E,6,object-70,comprehension,,,8,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,,
164,1741859908686,13/03/2025 09:58:28,1741859908686,0,13/03/2025 09:58:28,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,34,comprehension,Comprehension questions,ers3wv,1,response,b,16474.499999998603,16466.600000000093,16474.499999998603,16474.499999998603,16466.600000000093,16474.499999998603,1,16474.499999998603,0,0,,Click Response,response C,4,object-68,comprehension,,,8,2,,,,,,How many research design patterns were discussed?,b,Oneonly,Two,Three,Four,Five,,,,,,
165,1741859915182,13/03/2025 09:58:35,1741859915182,0,13/03/2025 09:58:35,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,35,comprehension,Comprehension questions,ers3wv,1,response,a,6503.79999999702,6500.199999999953,6503.79999999702,6503.79999999702,6500.199999999953,6503.79999999702,1,6503.79999999702,0,0,,Click Response,response A,2,object-66,comprehension,,,8,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,,
166,1741859923870,13/03/2025 09:58:43,1741859923870,0,13/03/2025 09:58:43,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,36,comprehension,Comprehension questions,ers3wv,1,response,e,8691.699999998556,8683.100000000093,8691.699999998556,8691.699999998556,8683.100000000093,8691.699999998556,1,8691.699999998556,0,0,,Click Response,response C,4,object-68,comprehension,,,8,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,,
167,1741859925342,13/03/2025 09:58:45,1741859925342,0,13/03/2025 09:58:45,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,finish,Thank you,xuq6te,1,continue,,1480.8999999992084,1466.8000000000466,1480.8999999992084,1480.8999999992084,1466.8000000000466,1480.8999999992084,1,1480.8999999992084,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,,
168,1741859925343,13/03/2025 09:58:45,1741859925343,0,13/03/2025 09:58:45,201675,16,task-d2yz,,44361806,BLIND,12533377,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 134.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,,,,,,info,END,,,2090203,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1741882231157,13/03/2025 16:10:31,1741882231157,0,13/03/2025 16:10:31,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,,,,,,info,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1741882234927,13/03/2025 16:10:34,1741882234927,0,13/03/2025 16:10:34,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,start,Welcome,vo3k26,1,continue,,3778.1000000059603,3766.5999999999995,3778.1000000059603,3778.1000000059603,3766.5999999999995,3778.1000000059603,1,3778.1000000059603,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,,
3,1741882280998,13/03/2025 16:11:20,1741882280998,0,13/03/2025 16:11:20,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,1,instr_passages,Text,zppu2h,1,response,space,46083.20000000149,46066.799999999996,46083.20000000149,46083.20000000149,46066.799999999996,46083.20000000149,1,46083.20000000149,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,,"Before you begin...<br><br>Please raise your hand and ask a researcher for the Set B paper task. Ensure you have passages 2, 4, 6 and 8 before continuing.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
4,1741882300638,13/03/2025 16:11:40,1741882300638,0,13/03/2025 16:11:40,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,2,instr_passages,Text,zppu2h,1,response,space,19655.800000000003,19650,19655.800000000003,19655.800000000003,19650,19655.800000000003,1,19655.800000000003,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering is affected by task length, social media use and reading medium. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,,
5,1741882307901,13/03/2025 16:11:47,1741882307901,0,13/03/2025 16:11:47,201675,16,task-d2yz,,44380084,BLIND,12533380,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 134.0.0.0,1920x1080,1912x954,Consent,,0,Mind wandering task,10,Digital A,Consent,Over 17,English as 1st language,Digital A,Digital A,3,instr_passages,Text,zppu2h,1,response,space,7269.400000001493,7266.699999999997,7269.400000001493,7269.400000001493,7266.699999999997,7269.400000001493,1,7269.400000001493,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,instr_passages,
