Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Spreadsheet: blockType,Manipulation: Spreadsheet
39,1740748040663,28/02/2025 13:07:20,1740748040663,0,28/02/2025 13:07:20,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,20,passages,Sentences,3emlxf,1,response,space,3239.100000000006,3233.5,3239.100000000006,3239.100000000006,3233.5,3239.100000000006,1,3239.100000000006,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,6,No menacing warmongering Martians as colossal as skyscrapers.,0,Difficult,1,2,,,,,,,,,,,,,
40,1740748045583,28/02/2025 13:07:25,1740748045583,0,28/02/2025 13:07:25,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,21,passages,Sentences,3emlxf,1,response,space,4925.300000002986,4916.700000000012,4925.300000002986,4925.300000002986,4916.700000000012,4925.300000002986,1,4925.300000002986,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,7,"Just mountains, craters, frigid winds, and dust storms.",0,Difficult,1,2,,,,,,,,,,,,,
41,1740748051495,28/02/2025 13:07:31,1740748051495,0,28/02/2025 13:07:31,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,22,passages,Sentences,3emlxf,1,response,space,5920.500000001484,5916.499999999971,5920.500000001484,5920.500000001484,5916.499999999971,5920.500000001484,1,5920.500000001484,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,8,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Difficult,1,2,,,,,,,,,,,,,
42,1740748057175,28/02/2025 13:07:37,1740748057175,0,28/02/2025 13:07:37,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,3,probe,Thought probe,muxvwp,1,response,On Task,5683.200000000012,5666.700000000012,5683.200000000012,5683.200000000012,5666.700000000012,5683.200000000012,1,5683.200000000012,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
43,1740748061711,28/02/2025 13:07:41,1740748061711,0,28/02/2025 13:07:41,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,23,passages,Sentences,3emlxf,1,response,space,4553.200000000012,4550.200000000012,4553.200000000012,4553.200000000012,4550.200000000012,4553.200000000012,1,4553.200000000012,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,9,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Difficult,1,2,,,,,,,,,,,,,
44,1740748064151,28/02/2025 13:07:44,1740748064151,0,28/02/2025 13:07:44,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,4,probe,Thought probe,muxvwp,1,response,On Task,2443,2433.2000000000116,2443,2443,2433.2000000000116,2443,1,2443,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
45,1740748071599,28/02/2025 13:07:51,1740748071599,0,28/02/2025 13:07:51,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,24,passages,Sentences,3emlxf,1,response,space,7457.9000000014785,7450.099999999977,7457.9000000014785,7457.9000000014785,7450.099999999977,7457.9000000014785,1,7457.9000000014785,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Difficult,1,2,,,,,,,,,,,,,
46,1740748074207,28/02/2025 13:07:54,1740748074207,0,28/02/2025 13:07:54,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,probe,Thought probe,muxvwp,1,response,On Task,2616.0000000007567,2600,2616.0000000007567,2616.0000000007567,2600,2616.0000000007567,1,2616.0000000007567,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
47,1740748076471,28/02/2025 13:07:56,1740748076471,0,28/02/2025 13:07:56,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,25,passages,Sentences,3emlxf,1,response,space,2279.7000000000116,2266.7000000000116,2279.7000000000116,2279.7000000000116,2266.7000000000116,2279.7000000000116,1,2279.7000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,11,"But still, public enthusiasm for Martian exploration wilted.",1,Difficult,1,2,,,,,,,,,,,,,
48,1740748079751,28/02/2025 13:07:59,1740748079751,0,28/02/2025 13:07:59,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,probe,Thought probe,muxvwp,1,response,On Task,3293.300000000745,3283.2999999999884,3293.300000000745,3293.300000000745,3283.2999999999884,3293.300000000745,1,3293.300000000745,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,,
49,1740748083103,28/02/2025 13:08:03,1740748083103,0,28/02/2025 13:08:03,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,26,passages,Sentences,3emlxf,1,response,space,3362.100000002247,3350.2000000000116,3362.100000002247,3362.100000002247,3350.2000000000116,3362.100000002247,1,3362.100000002247,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,12,"By the time Viking I touched down on the Plain of Chryse in August, few seemed to care at all.",0,Difficult,1,2,,,,,,,,,,,,,
50,1740748091511,28/02/2025 13:08:11,1740748091511,0,28/02/2025 13:08:11,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,27,passages,Sentences,3emlxf,1,response,space,8419.70000000298,8416.5,8419.70000000298,8419.70000000298,8416.5,8419.70000000298,1,8419.70000000298,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,4,13,"J. Richard Keefe, one of the Viking scientists, declared himself “disgusted” at what he called the “blasé…apathetic” public response and the skimpy television coverage of what was certainly one of the magnificent scientific and technical accomplishments in human history.",0,Difficult,1,2,,,,,,,,,,,,,
51,1740748093615,28/02/2025 13:08:13,1740748093615,0,28/02/2025 13:08:13,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,2107.10000000149,2099.9000000000233,2107.10000000149,2107.10000000149,2099.9000000000233,2107.10000000149,1,2107.10000000149,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,,
52,1740748098199,28/02/2025 13:08:18,1740748098199,0,28/02/2025 13:08:18,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,5,comprehension,Comprehension questions,ers3wv,1,response,b,4591.300000002957,4583.399999999965,4591.300000002957,4591.300000002957,4583.399999999965,4591.300000002957,1,4591.300000002957,0,0,,Click Response,response B,3,object-67,comprehension,,,4,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,,
53,1740748101543,28/02/2025 13:08:21,1740748101543,0,28/02/2025 13:08:21,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,6,comprehension,Comprehension questions,ers3wv,1,response,a,3351.8000000015018,3349.9000000000233,3351.8000000015018,3351.8000000015018,3349.9000000000233,3351.8000000015018,1,3351.8000000015018,0,0,,Click Response,response A,2,object-66,comprehension,,,4,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,,
54,1740748105479,28/02/2025 13:08:25,1740748105479,0,28/02/2025 13:08:25,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,comprehension,Comprehension questions,ers3wv,1,response,a,3938.0000000029686,3933.5999999999767,3938.0000000029686,3938.0000000029686,3933.5999999999767,3938.0000000029686,1,3938.0000000029686,0,0,,Click Response,response E,6,object-70,comprehension,,,4,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,,
55,1740748115751,28/02/2025 13:08:35,1740748115751,0,28/02/2025 13:08:35,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,8,comprehension,Comprehension questions,ers3wv,1,response,d,10276.800000001502,10266.400000000023,10276.800000001502,10276.800000001502,10266.400000000023,10276.800000001502,1,10276.800000001502,0,0,,Click Response,response D,5,object-69,comprehension,,,4,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,,
56,1740748125951,28/02/2025 13:08:45,1740748125951,0,28/02/2025 13:08:45,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,28,passages,Sentences,3emlxf,1,response,space,10209.799999999988,10200.200000000012,10209.799999999988,10209.799999999988,10200.200000000012,10209.799999999988,1,10209.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,0,Passage 6,0,Difficult,1,2,,,,,,,,,,,,,
57,1740748131374,28/02/2025 13:08:51,1740748131374,0,28/02/2025 13:08:51,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,29,passages,Sentences,3emlxf,1,response,space,5433.099999999977,5416.599999999977,5433.099999999977,5433.099999999977,5416.599999999977,5433.099999999977,1,5433.099999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,1,Local governments were our first governments.,1,Difficult,1,2,,,,,,,,,,,,,
58,1740748134455,28/02/2025 13:08:54,1740748134455,0,28/02/2025 13:08:54,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,7,probe,Thought probe,muxvwp,1,response,Unintentional,3097.60000000149,3083.2999999999884,3097.60000000149,3097.60000000149,3083.2999999999884,3097.60000000149,1,3097.60000000149,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,,
59,1740748145791,28/02/2025 13:09:05,1740748145791,0,28/02/2025 13:09:05,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,30,passages,Sentences,3emlxf,1,response,space,11349.900000002992,11333.600000000035,11349.900000002992,11349.900000002992,11333.600000000035,11349.900000002992,1,11349.900000002992,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,2,The primitive tribe that chose the strongest man to be its chief and the oldest men to form a council was establishing local government.,0,Difficult,1,2,,,,,,,,,,,,,
60,1740748147526,28/02/2025 13:09:07,1740748147526,0,28/02/2025 13:09:07,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,31,passages,Sentences,3emlxf,1,response,space,1751.9000000007218,1749.6999999999534,1751.9000000007218,1751.9000000007218,1749.6999999999534,1751.9000000007218,1,1751.9000000007218,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,3,"It was seeking a better, safer life.",0,Difficult,1,2,,,,,,,,,,,,,
61,1740748152711,28/02/2025 13:09:12,1740748152711,0,28/02/2025 13:09:12,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,32,passages,Sentences,3emlxf,1,response,space,5186.3000000022585,5183.400000000023,5186.3000000022585,5186.3000000022585,5183.400000000023,5186.3000000022585,1,5186.3000000022585,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,4,"In the same way, the need for rules and leaders was realized by the first English settlers who landed at Jamestown, Virginia, in 1607.",0,Difficult,1,2,,,,,,,,,,,,,
62,1740748155527,28/02/2025 13:09:15,1740748155527,0,28/02/2025 13:09:15,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,33,passages,Sentences,3emlxf,1,response,space,2819,2816.7000000000116,2819,2819,2816.7000000000116,2819,1,2819,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,5,"At first, the settlers at Jamestown had to shepherd themselves.",0,Difficult,1,2,,,,,,,,,,,,,
63,1740748158631,28/02/2025 13:09:18,1740748158631,0,28/02/2025 13:09:18,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,34,passages,Sentences,3emlxf,1,response,space,3106.4000000014785,3100,3106.4000000014785,3106.4000000014785,3100,3106.4000000014785,1,3106.4000000014785,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,6,"The colonists searched for gold, and had to find their own sustenance and provide their own sanctuary. ",0,Difficult,1,2,,,,,,,,,,,,,
64,1740748161543,28/02/2025 13:09:21,1740748161543,0,28/02/2025 13:09:21,201675,16,task-6rlz,,43919853,BLIND,12533360,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 133.0.0.0,1920x1080,1920x945,Consent,,0,Mind wandering task,10,Digital B,Consent,Over 17,English as 1st language,Digital B,Digital B,35,passages,Sentences,3emlxf,1,response,space,2918.2000000022235,2916.7000000000116,2918.2000000022235,2918.2000000022235,2916.7000000000116,2918.2000000022235,1,2918.2000000022235,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,6,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Difficult,1,2,,,,,,,,,,,,,
