Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,randomiser-mq2e,branch-s3b7,branch-dgjt
587,1753198333952,22/07/2025 15:32,1753201933952,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,241,trial,mask,y6xgix,2,response,noresponse,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,899.5999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,24,24,160,probe_selfreport,Eligible,Voucher
588,1753198334150,22/07/2025 15:32,1753201934150,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,242,trial,digit,9l7l5c,1,timedOut,,200.69999992847443,199.70000000001164,200.69999992847443,200.69999992847443,199.70000000001164,200.69999992847443,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,24,24,150,probe_selfreport,Eligible,Voucher
589,1753198334328,22/07/2025 15:32,1753201934328,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,242,trial,mask,y6xgix,2,response,space,178.09999995230464,166.5,178.09999995230464,178.09999995230464,166.5,178.09999995230464,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,24,24,150,probe_selfreport,Eligible,Voucher
590,1753198335249,22/07/2025 15:32,1753201935249,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,243,trial,digit,9l7l5c,1,timedOut,,200.7999999046442,199.90000000002328,200.7999999046442,200.7999999046442,199.90000000002328,200.7999999046442,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,24,,140,probe_selfreport,Eligible,Voucher
591,1753198335391,22/07/2025 15:32,1753201935391,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,243,trial,mask,y6xgix,2,response,noresponse,142.6999999761465,133.09999999997672,142.6999999761465,142.6999999761465,133.09999999997672,142.6999999761465,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,24,,140,probe_selfreport,Eligible,Voucher
592,1753198340149,22/07/2025 15:32,1753201940149,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,12,probe,screen1,zdzjkm,1,response,,4001.6999999523396,3996.3000000000466,4001.6999999523396,4001.6999999523396,3996.3000000000466,4001.6999999523396,1,0,0,space out,Click Response,resp_spaceOut,3,object-134,probe,,,,,,,probe_selfreport,Eligible,Voucher
593,1753198345140,22/07/2025 15:32,1753201945140,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,12,probe,ready,gcqbye,2,timedOut,,4996.199999904609,4995.399999999965,4996.199999904609,4996.199999904609,4995.399999999965,4996.199999904609,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,probe_selfreport,Eligible,Voucher
594,1753198345340,22/07/2025 15:32,1753201945340,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,244,trial,digit,9l7l5c,1,timedOut,,200.7999999046442,199.90000000002328,200.7999999046442,200.7999999046442,199.90000000002328,200.7999999046442,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,90,probe_selfreport,Eligible,Voucher
595,1753198346239,22/07/2025 15:32,1753201946239,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,244,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,90,probe_selfreport,Eligible,Voucher
596,1753198346439,22/07/2025 15:32,1753201946439,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,245,trial,digit,9l7l5c,1,timedOut,,200.89999992848607,199.90000000002328,200.89999992848607,200.89999992848607,199.90000000002328,200.89999992848607,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,120,probe_selfreport,Eligible,Voucher
597,1753198347338,22/07/2025 15:32,1753201947338,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,245,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,120,probe_selfreport,Eligible,Voucher
598,1753198347539,22/07/2025 15:32,1753201947539,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,246,trial,digit,9l7l5c,1,timedOut,,202.09999997616978,199.79999999998836,202.09999997616978,202.09999997616978,199.79999999998836,202.09999997616978,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,17,17,150,probe_selfreport,Eligible,Voucher
599,1753198347594,22/07/2025 15:32,1753201947594,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,246,trial,mask,y6xgix,2,response,space,57.59999992849771,50.100000000034925,57.59999992849771,57.59999992849771,50.100000000034925,57.59999992849771,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,17,17,150,probe_selfreport,Eligible,Voucher
600,1753198348637,22/07/2025 15:32,1753201948637,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,247,trial,digit,9l7l5c,1,timedOut,,200.59999999997672,199.79999999998836,200.59999999997672,200.59999999997672,199.79999999998836,200.59999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,17,17,130,probe_selfreport,Eligible,Voucher
601,1753198348726,22/07/2025 15:32,1753201948726,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,247,trial,mask,y6xgix,2,response,space,90.49999992846278,83.20000000001164,90.49999992846278,90.49999992846278,83.20000000001164,90.49999992846278,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,17,17,130,probe_selfreport,Eligible,Voucher
602,1753198349736,22/07/2025 15:32,1753201949736,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,248,trial,digit,9l7l5c,1,timedOut,,200.59999999997672,199.69999999995343,200.59999999997672,200.59999999997672,199.69999999995343,200.59999999997672,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,17,17,130,probe_selfreport,Eligible,Voucher
603,1753198349775,22/07/2025 15:32,1753201949775,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,248,trial,mask,y6xgix,2,response,space,40.09999992849771,33.300000000046566,40.09999992849771,40.09999992849771,33.300000000046566,40.09999992849771,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,17,17,130,probe_selfreport,Eligible,Voucher
604,1753198350835,22/07/2025 15:32,1753201950835,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,249,trial,digit,9l7l5c,1,timedOut,,200.59999997616978,199.60000000003492,200.59999997616978,200.59999997616978,199.60000000003492,200.59999997616978,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,160,probe_selfreport,Eligible,Voucher
605,1753198350844,22/07/2025 15:32,1753201950844,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,249,trial,mask,y6xgix,2,response,noresponse,10.299999928451143,0,10.299999928451143,10.299999928451143,0,10.299999928451143,1,0,0,space,Keyboard Response,response,3,object-75,trial,,3,noresponse,17,,160,probe_selfreport,Eligible,Voucher
606,1753198351755,22/07/2025 15:32,1753201951755,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,250,trial,digit,9l7l5c,1,response,space,21.6999999761465,16.399999999965075,21.6999999761465,21.6999999761465,16.399999999965075,21.6999999761465,1,0,0,space,Keyboard Response,response,3,object-176,trial,,8,space,17,17,90,probe_selfreport,Eligible,Voucher
607,1753198352833,22/07/2025 15:32,1753201952833,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,250,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,17,17,90,probe_selfreport,Eligible,Voucher
608,1753198353032,22/07/2025 15:32,1753201953032,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,251,trial,digit,9l7l5c,1,timedOut,,200.49999992846278,199.70000000001164,200.49999992846278,200.49999992846278,199.70000000001164,200.49999992846278,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,17,17,110,probe_selfreport,Eligible,Voucher
609,1753198353067,22/07/2025 15:32,1753201953067,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,251,trial,mask,y6xgix,2,response,space,35.49999997613486,33.29999999998836,35.49999997613486,35.49999997613486,33.29999999998836,35.49999997613486,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,17,17,110,probe_selfreport,Eligible,Voucher
610,1753198354132,22/07/2025 15:32,1753201954132,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,252,trial,digit,9l7l5c,1,timedOut,,200.79999997618143,199.90000000002328,200.79999997618143,200.79999997618143,199.90000000002328,200.79999997618143,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,17,17,100,probe_selfreport,Eligible,Voucher
611,1753198354167,22/07/2025 15:32,1753201954167,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,252,trial,mask,y6xgix,2,response,space,35.799999952316284,33.29999999998836,35.799999952316284,35.799999952316284,33.29999999998836,35.799999952316284,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,17,17,100,probe_selfreport,Eligible,Voucher
612,1753198355231,22/07/2025 15:32,1753201955231,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,253,trial,digit,9l7l5c,1,timedOut,,200.6999999761465,199.70000000001164,200.6999999761465,200.6999999761465,199.70000000001164,200.6999999761465,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,7,7,150,probe_selfreport,Eligible,Voucher
613,1753198355261,22/07/2025 15:32,1753201955261,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,253,trial,mask,y6xgix,2,response,space,31.299999928451143,16.599999999976717,31.299999928451143,31.299999928451143,16.599999999976717,31.299999928451143,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,7,7,150,probe_selfreport,Eligible,Voucher
614,1753198356290,22/07/2025 15:32,1753201956290,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,254,trial,digit,9l7l5c,1,response,space,161.59999999997672,150.09999999997672,161.59999999997672,161.59999999997672,150.09999999997672,161.59999999997672,1,0,0,space,Keyboard Response,response,3,object-176,trial,,2,space,7,7,150,probe_selfreport,Eligible,Voucher
615,1753198357230,22/07/2025 15:32,1753201957230,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,254,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,7,7,150,probe_selfreport,Eligible,Voucher
616,1753198357429,22/07/2025 15:32,1753201957429,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,255,trial,digit,9l7l5c,1,timedOut,,200.69999995233957,199.80000000004657,200.69999995233957,200.69999995233957,199.80000000004657,200.69999995233957,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,7,7,140,probe_selfreport,Eligible,Voucher
617,1753198357514,22/07/2025 15:32,1753201957514,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,255,trial,mask,y6xgix,2,response,space,86.19999990460929,83.59999999997672,86.19999990460929,86.19999990460929,83.59999999997672,86.19999990460929,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,7,7,140,probe_selfreport,Eligible,Voucher
618,1753198358528,22/07/2025 15:32,1753201958528,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,256,trial,digit,9l7l5c,1,timedOut,,200.79999995231628,200,200.79999995231628,200.79999995231628,200,200.79999995231628,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,7,7,110,probe_selfreport,Eligible,Voucher
619,1753198358586,22/07/2025 15:32,1753201958586,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,256,trial,mask,y6xgix,2,response,space,59.39999997615814,49.79999999998836,59.39999997615814,59.39999997615814,49.79999999998836,59.39999997615814,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,7,7,110,probe_selfreport,Eligible,Voucher
620,1753198359627,22/07/2025 15:32,1753201959627,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,257,trial,digit,9l7l5c,1,timedOut,,200.5999999284977,199.70000000001164,200.5999999284977,200.5999999284977,199.70000000001164,200.5999999284977,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,7,7,170,probe_selfreport,Eligible,Voucher
621,1753198360526,22/07/2025 15:32,1753201960526,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,257,trial,mask,y6xgix,2,response,noresponse,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,899.2000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,7,7,170,probe_selfreport,Eligible,Voucher
622,1753198360726,22/07/2025 15:32,1753201960726,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,258,trial,digit,9l7l5c,1,timedOut,,200.79999995231628,199.90000000002328,200.79999995231628,200.79999995231628,199.90000000002328,200.79999995231628,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,7,7,170,probe_selfreport,Eligible,Voucher
623,1753198361625,22/07/2025 15:32,1753201961625,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,258,trial,mask,y6xgix,2,response,noresponse,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,899.0999999999767,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,7,7,170,probe_selfreport,Eligible,Voucher
624,1753198361825,22/07/2025 15:32,1753201961825,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,259,trial,digit,9l7l5c,1,timedOut,,200.79999995231628,199.79999999998836,200.79999995231628,200.79999995231628,199.79999999998836,200.79999995231628,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,7,7,120,probe_selfreport,Eligible,Voucher
625,1753198362724,22/07/2025 15:32,1753201962724,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,259,trial,mask,y6xgix,2,response,noresponse,899.1000000000349,899.1000000000349,899.1000000000349,899.1000000000349,899.1000000000349,899.1000000000349,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,7,7,120,probe_selfreport,Eligible,Voucher
626,1753198362826,22/07/2025 15:32,1753201962826,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,260,trial,digit,9l7l5c,1,response,noresponse,103.49999997613486,99.79999999998836,103.49999997613486,103.49999997613486,99.79999999998836,103.49999997613486,1,0,0,space,Keyboard Response,response,3,object-176,trial,,3,noresponse,7,,130,probe_selfreport,Eligible,Voucher
627,1753198363824,22/07/2025 15:32,1753201963824,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,260,trial,mask,y6xgix,2,response,noresponse,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,899.1999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,7,,130,probe_selfreport,Eligible,Voucher
628,1753198364023,22/07/2025 15:32,1753201964023,1,22/07/2025 17:32,234742,8,task-jj2g,,48248935,BLINDED,13860366,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 138.0.0.0,1536x864,1528x708,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,261,trial,digit,9l7l5c,1,timedOut,,200.5999999284977,199.60000000003492,200.5999999284977,200.5999999284977,199.60000000003492,200.5999999284977,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,7,7,130,probe_selfreport,Eligible,Voucher
