Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,checkpoint-35ov,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
196,1722213049141,29/07/2024 00:30:49,1722216649141,1,29/07/2024 02:30:49,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,30,comprehension,Comprehension questions,ers3wv,1,response,a,689.6000000953791,683.6000000000349,689.6000000953791,689.6000000953791,683.6000000000349,689.6000000953791,1,689.6000000953791,0,0,,Click Response,response D,5,object-69,comprehension,,,7,2,,,,,,El Greco pursued his early career in,a,Italy,Greece,Lombardy,Rome,Toledo,,,,,
197,1722213049925,29/07/2024 00:30:49,1722216649925,1,29/07/2024 02:30:49,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,31,comprehension,Comprehension questions,ers3wv,1,response,b,790.5000000953441,782.7999999999884,790.5000000953441,790.5000000953441,782.7999999999884,790.5000000953441,1,790.5000000953441,0,0,,Click Response,response C,4,object-68,comprehension,,,7,3,,,,,,Apparently a major technique of Caravaggio’s was,b,using exalted religious subjects,using stark contrasts,using cadavers,using ghostlike stillness,none of the above,,,,,
198,1722213050619,29/07/2024 00:30:50,1722216650619,1,29/07/2024 02:30:50,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,32,comprehension,Comprehension questions,ers3wv,1,response,c,701.2000000953558,699.8999999999651,701.2000000953558,701.2000000953558,699.8999999999651,701.2000000953558,1,701.2000000953558,0,0,,Click Response,response C,4,object-68,comprehension,,,7,4,,,,,,The principal idea discussed in this passage concerns,c,El Greco,Caravaggio,contemporary approval of artists,the travels of painters,the prosperity of artists,,,,,
199,1722213050983,29/07/2024 00:30:50,1722216650983,1,29/07/2024 02:30:50,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,126,passages,Sentences,3emlxf,1,response,space,365.19999995233957,349.9000000000233,365.19999995233957,365.19999995233957,349.9000000000233,365.19999995233957,1,365.19999995233957,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,0,Passage 8,0,Difficult,1,2,,,,,,,,,,,,
200,1722213051306,29/07/2024 00:30:51,1722216651306,1,29/07/2024 02:30:51,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,127,passages,Sentences,3emlxf,1,response,space,338.60000014305115,333.5999999999767,338.60000014305115,338.60000014305115,333.5999999999767,338.60000014305115,1,338.60000014305115,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,1,The key to the design called experimental is assignment of subjects to conditions randomly. ,0,Difficult,1,2,,,,,,,,,,,,
201,1722213051568,29/07/2024 00:30:51,1722216651568,1,29/07/2024 02:30:51,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,128,passages,Sentences,3emlxf,1,response,space,267.100000047707,266.5,267.100000047707,267.100000047707,266.5,267.100000047707,1,267.100000047707,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,2,By the influence on the results of some extraneous variable that is tied to or correlated with the variable under investigation is insured against.,0,Difficult,1,2,,,,,,,,,,,,
202,1722213051722,29/07/2024 00:30:51,1722216651722,1,29/07/2024 02:30:51,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,129,passages,Sentences,3emlxf,1,response,space,154.30000009539071,150.40000000002328,154.30000009539071,154.30000009539071,150.40000000002328,154.30000009539071,1,154.30000009539071,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,3,"By contrast with experimental designs, subjects, in correlational designs, in a sense, assign themselves to conditions.",0,Difficult,1,2,,,,,,,,,,,,
203,1722213052030,29/07/2024 00:30:52,1722216652030,1,29/07/2024 02:30:52,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,130,passages,Sentences,3emlxf,1,response,space,311.40000009536743,299.5999999999767,311.40000009536743,311.40000009536743,299.5999999999767,311.40000009536743,1,311.40000009536743,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,4,"Thus, in the cancer studies as they have been done, only people who are four-pack-a-day smokers—by their own “choice”—get into a four-pack-a-day condition.",1,Difficult,1,2,,,,,,,,,,,,
204,1722213052570,29/07/2024 00:30:52,1722216652570,1,29/07/2024 02:30:52,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,25,probe,Thought probe,muxvwp,1,response,On Task,552.600000047707,550,552.600000047707,552.600000047707,550,552.600000047707,1,552.600000047707,0,0,,Click Response,On Task,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
205,1722213052794,29/07/2024 00:30:52,1722216652794,1,29/07/2024 02:30:52,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,131,passages,Sentences,3emlxf,1,response,space,226.30000009539071,216.70000000001164,226.30000009539071,226.30000009539071,216.70000000001164,226.30000009539071,1,226.30000009539071,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,5,Whatever the factors are that contribute to a person’s being a heavy smoker surely must also make him different from the typical nonsmoker in other ways.,0,Difficult,1,2,,,,,,,,,,,,
206,1722213053057,29/07/2024 00:30:53,1722216653057,1,29/07/2024 02:30:53,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,132,passages,Sentences,3emlxf,1,response,space,272.3000001430628,266.6000000000349,272.3000001430628,272.3000001430628,266.6000000000349,272.3000001430628,1,272.3000001430628,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,6,"Hence the ambiguity of interpretation in correlational designs, and hence the virtue of experimental designs.",1,Difficult,1,2,,,,,,,,,,,,
207,1722213053748,29/07/2024 00:30:53,1722216653748,1,29/07/2024 02:30:53,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,26,probe,Thought probe,muxvwp,1,response,Intentional,696.5999999999767,683.3999999999651,696.5999999999767,696.5999999999767,683.3999999999651,696.5999999999767,1,696.5999999999767,0,0,,Click Response,Intentional,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
208,1722213054158,29/07/2024 00:30:54,1722216654158,1,29/07/2024 02:30:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,133,passages,Sentences,3emlxf,1,response,space,423.8000001430628,416.5,423.8000001430628,423.8000001430628,416.5,423.8000001430628,1,423.8000001430628,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,7,"In the latter case, if assignment to conditions is truly random then prevailing differences among individual subjects cannot confound the results systematically.",0,Difficult,1,2,,,,,,,,,,,,
209,1722213054357,29/07/2024 00:30:54,1722216654357,1,29/07/2024 02:30:54,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,134,passages,Sentences,3emlxf,1,response,space,205.60000009537907,200.10000000003492,205.60000009537907,205.60000009537907,200.10000000003492,205.60000009537907,1,205.60000009537907,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,8,"Put another way, the experimenter has under his control all the variables that can influence the results.",1,Difficult,1,2,,,,,,,,,,,,
210,1722213055281,29/07/2024 00:30:55,1722216655281,1,29/07/2024 02:30:55,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,27,probe,Thought probe,muxvwp,1,response,Unintentional,930.0000000953441,916.5999999999767,930.0000000953441,930.0000000953441,916.5999999999767,930.0000000953441,1,930.0000000953441,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
211,1722213055476,29/07/2024 00:30:55,1722216655476,1,29/07/2024 02:30:55,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,135,passages,Sentences,3emlxf,1,response,space,208.79999995231628,199.90000000002328,208.79999995231628,208.79999995231628,199.90000000002328,208.79999995231628,1,208.79999995231628,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,9,Whether he can exactly identify these variables is another question.,0,Difficult,1,2,,,,,,,,,,,,
212,1722213055733,29/07/2024 00:30:55,1722216655733,1,29/07/2024 02:30:55,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,136,passages,Sentences,3emlxf,1,response,space,265.399999952293,250.09999999997672,265.399999952293,265.399999952293,250.09999999997672,265.399999952293,1,265.399999952293,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,8,10,"Thus, entirely unambiguous results are not yielded by experimental designs, merely results that are less ambiguous than those associated with correlational designs.",0,Difficult,1,2,,,,,,,,,,,,
213,1722213056011,29/07/2024 00:30:56,1722216656011,1,29/07/2024 02:30:56,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,8,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,293.2999999523163,283.4000000000233,293.2999999523163,293.2999999523163,283.4000000000233,293.2999999523163,1,293.2999999523163,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
214,1722213057427,29/07/2024 00:30:57,1722216657427,1,29/07/2024 02:30:57,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,33,comprehension,Comprehension questions,ers3wv,1,response,e,1425.899999952293,1416.5,1425.899999952293,1425.899999952293,1416.5,1425.899999952293,1,1425.899999952293,0,0,,Click Response,response A,2,object-66,comprehension,,,8,1,,,,,,Specific mention is made of,e,psychogenesis,psychoynamics,psychobiology,psychotherapy,none of the above,,,,,
215,1722213058550,29/07/2024 00:30:58,1722216658550,1,29/07/2024 02:30:58,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,34,comprehension,Comprehension questions,ers3wv,1,response,b,1132.8000000476604,1116.6999999999534,1132.8000000476604,1132.8000000476604,1116.6999999999534,1132.8000000476604,1,1132.8000000476604,0,0,,Click Response,response D,5,object-69,comprehension,,,8,2,,,,,,How many research design patterns were discussed?,b,Oneonly,Two,Three,Four,Five,,,,,
216,1722213059231,29/07/2024 00:30:59,1722216659231,1,29/07/2024 02:30:59,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,35,comprehension,Comprehension questions,ers3wv,1,response,a,696.9000000000233,683.7000000000116,696.9000000000233,696.9000000000233,683.7000000000116,696.9000000000233,1,696.9000000000233,0,0,,Click Response,response D,5,object-69,comprehension,,,8,3,,,,,,"As used in this passage, the phrase put another way means",a,rephrasing,enumeration,using details,reasoning,illustration,,,,,
217,1722213059918,29/07/2024 00:30:59,1722216659918,1,29/07/2024 02:30:59,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,36,comprehension,Comprehension questions,ers3wv,1,response,e,699.6000000000349,682.9000000000233,699.6000000000349,699.6000000000349,682.9000000000233,699.6000000000349,1,699.6000000000349,0,0,,Click Response,response D,5,object-69,comprehension,,,8,4,,,,,,In this passage the authors imply that heavy smoking is probably caused by,e,tension,nervousness,habit,social pressure,all the above and more,,,,,
218,1722213061366,29/07/2024 00:31:01,1722216661366,1,29/07/2024 02:31:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,1,finish,Thank you,xuq6te,1,continue,,1465.000000047672,1449.899999999965,1465.000000047672,1465.000000047672,1449.899999999965,1465.000000047672,1,1465.000000047672,0,0,,Click To Continue,Continue Button,2,object-75,finish,,,,,,,,,,,,,,,,,,,,,
219,1722213061374,29/07/2024 00:31:01,1722216661374,1,29/07/2024 02:31:01,180633,7,task-353c,,39247164,BLIND,11510881,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 126.0.0.0,1536x864,1536x729,Prize Draw,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,Prize Draw,set2,set2,,,,,,info,END,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
END OF FILE
