Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-tloe,branch-b7np,randomiser-oo54,randomiser-5zfx,randomiser-rrwr,randomiser-39gv,branch-m511,quota-so7f,quota-bi7i,branch-k46k,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
1,1705345629388,15/01/2024 19:07:09,1705345629388,0,15/01/2024 19:07:09,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,1705345631565,15/01/2024 19:07:11,1705345631565,0,15/01/2024 19:07:11,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,start,Welcome,vo3k26,1,continue,,3608.2000000029802,3601.2,3608.2000000029802,3608.2000000029802,3601.2,3608.2000000029802,1,3608.2000000029802,0,0,,Click To Continue,Continue Button,2,object-14,start,,,,,,,,,,,,,,,,,,,,,
3,1705345647395,15/01/2024 19:07:27,1705345647395,0,15/01/2024 19:07:27,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,instr_passages,Text,zppu2h,1,response,,15833.8,15817.099999999999,15833.8,15833.8,15817.099999999999,15833.8,1,15833.8,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY!

The goal of this study is to learn how mind wandering affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task.
 Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.
<br><br>
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1705345663240,15/01/2024 19:07:43,1705345663240,0,15/01/2024 19:07:43,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,instr_passages,Text,zppu2h,1,response,,15866.100000005961,15850.2,15866.100000005961,15866.100000005961,15850.2,15866.100000005961,1,15866.100000005961,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"In this task, you will read 4 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1705345674831,15/01/2024 19:07:54,1705345674831,0,15/01/2024 19:07:54,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,instr_passages,Text,zppu2h,1,response,,11606.800000011921,11600.199999999997,11606.800000011921,11606.800000011921,11600.199999999997,11606.800000011921,1,11606.800000011921,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1705345682479,15/01/2024 19:08:02,1705345682479,0,15/01/2024 19:08:02,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,instr_passages,Text,zppu2h,1,response,,7652.000000002983,7649.9000000000015,7652.000000002983,7652.000000002983,7649.9000000000015,7652.000000002983,1,7652.000000002983,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"Additionally, while you are reading you will be randomly interrupted and asked “WERE YOU MIND WANDERING WHEN YOU READ THE PREVIOUS SENTENCE?"" You would have to choose either “Yes” or ""No"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1705345693932,15/01/2024 19:08:13,1705345693932,0,15/01/2024 19:08:13,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,instr_passages,Text,zppu2h,1,response,,11450.700000000004,11433.900000000001,11450.700000000004,11450.700000000004,11433.900000000001,11450.700000000004,1,11450.700000000004,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 20 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long, so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1705345697144,15/01/2024 19:08:17,1705345697144,0,15/01/2024 19:08:17,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,instr_passages,Text,zppu2h,1,response,,3233.3000000000175,3216.600000000006,3233.3000000000175,3233.3000000000175,3216.600000000006,3233.3000000000175,1,3233.3000000000175,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
9,1705345700742,15/01/2024 19:08:20,1705345700742,0,15/01/2024 19:08:20,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,passages,Sentences,3emlxf,1,response,,3614.6000000029744,3599.899999999994,3614.6000000029744,3614.6000000029744,3599.899999999994,3614.6000000029744,1,3614.6000000029744,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,2,,,,,,,,,,,,
10,1705345714206,15/01/2024 19:08:34,1705345714206,0,15/01/2024 19:08:34,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,passages,Sentences,3emlxf,1,response,,13479.10000000894,13467,13479.10000000894,13479.10000000894,13467,13479.10000000894,1,13479.10000000894,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Elizabeth Barrett was wise enough to see that Browning was a fine poet.,0,Easy,2,2,,,,,,,,,,,,
11,1705345740619,15/01/2024 19:09:00,1705345740619,0,15/01/2024 19:09:00,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,3,passages,Sentences,3emlxf,1,response,,26424.40000000596,26416.899999999994,26424.40000000596,26424.40000000596,26416.899999999994,26424.40000000596,1,26424.40000000596,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,"The young man with the lemon-colored gloves and long dark hair and high-strung, restless manner who had visited her in 1846 had been moved to write to her because she had praised his poetry.",1,Easy,2,2,,,,,,,,,,,,
12,1705345745786,15/01/2024 19:09:05,1705345745786,0,15/01/2024 19:09:05,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,1,probe,Thought probe,muxvwp,1,response,no,5174.600000000006,5166.800000000003,5174.600000000006,5174.600000000006,5166.800000000003,5174.600000000006,1,5174.600000000006,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
13,1705345772579,15/01/2024 19:09:32,1705345772579,0,15/01/2024 19:09:32,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,4,passages,Sentences,3emlxf,1,response,,26800.40000000001,26783.800000000003,26800.40000000001,26800.40000000001,26783.800000000003,26800.40000000001,1,26800.40000000001,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,"She found the man even more to her liking than the verse, and it was not so very long-only the time between May, 1845 and September, 1846-before Robert Browning had stolen the poetess from the dour father who guarded her like a dragon (never wanting her to marry any man), and taken her with him to Italy and a new life.",1,Easy,2,2,,,,,,,,,,,,
14,1705345776971,15/01/2024 19:09:36,1705345776971,0,15/01/2024 19:09:36,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,2,probe,Thought probe,muxvwp,1,response,yes,4408.800000011921,4399.799999999988,4408.800000011921,4408.800000011921,4399.799999999988,4408.800000011921,1,4408.800000011921,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
15,1705345787058,15/01/2024 19:09:47,1705345787058,0,15/01/2024 19:09:47,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,5,passages,Sentences,3emlxf,1,response,,10096.100000005972,10083.900000000023,10096.100000005972,10096.100000005972,10083.900000000023,10096.100000005972,1,10096.100000005972,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"One morning, soon after Robert and Elizabeth married; she thrust a manuscript into Robert’s pocket.",0,Easy,2,2,,,,,,,,,,,,
16,1705345792323,15/01/2024 19:09:52,1705345792323,0,15/01/2024 19:09:52,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,6,passages,Sentences,3emlxf,1,response,,5277.600000011909,5266.5,5277.600000011909,5277.600000011909,5266.5,5277.600000011909,1,5277.600000011909,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,"Then she ran up to her room, embarrassed by her action.",0,Easy,2,2,,,,,,,,,,,,
17,1705345798312,15/01/2024 19:09:58,1705345798312,0,15/01/2024 19:09:58,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,7,passages,Sentences,3emlxf,1,response,,6000.000000002969,5983.599999999977,6000.000000002969,6000.000000002969,5983.599999999977,6000.000000002969,1,6000.000000002969,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,The manuscript was a sonnet sequence that she had written about their courtship and their love letters.,0,Easy,2,2,,,,,,,,,,,,
18,1705345805358,15/01/2024 19:10:05,1705345805358,0,15/01/2024 19:10:05,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,8,passages,Sentences,3emlxf,1,response,,7062.800000008952,7050.100000000006,7062.800000008952,7062.800000008952,7050.100000000006,7062.800000008952,1,7062.800000008952,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,"Mrs. Browning never intended for these poems to be published, but Robert promptly insisted that they must be.",0,Easy,2,2,,,,,,,,,,,,
19,1705345812056,15/01/2024 19:10:12,1705345812056,0,15/01/2024 19:10:12,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,9,passages,Sentences,3emlxf,1,response,,6710.900000011927,6700.100000000006,6710.900000011927,6710.900000011927,6700.100000000006,6710.900000011927,1,6710.900000011927,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,He suggested calling them Sonnets from the Portuguese.,0,Easy,2,2,,,,,,,,,,,,
20,1705345822014,15/01/2024 19:10:22,1705345822014,0,15/01/2024 19:10:22,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,10,passages,Sentences,3emlxf,1,response,,9968.70000000298,9966.700000000012,9968.70000000298,9968.70000000298,9966.700000000012,9968.70000000298,1,9968.70000000298,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,He may have suggested this title to hide the fact that the poems were personal.,0,Easy,2,2,,,,,,,,,,,,
21,1705345828660,15/01/2024 19:10:28,1705345828660,0,15/01/2024 19:10:28,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,11,passages,Sentences,3emlxf,1,response,,6647.900000008929,6633.5,6647.900000008929,6647.900000008929,6633.5,6647.900000008929,1,6647.900000008929,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,He thought that these poems were “the finest sonnets written in our language since Shakespeare’s.”,0,Easy,2,2,,,,,,,,,,,,
22,1705345838886,15/01/2024 19:10:38,1705345838886,0,15/01/2024 19:10:38,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,12,passages,Sentences,3emlxf,1,response,,10240.10000001191,10233.599999999977,10240.10000001191,10240.10000001191,10233.599999999977,10240.10000001191,1,10240.10000001191,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"Robert Browning’s opinion of Sonnets from the Portuguese was flattering to his wife, the same as his opinion of most of her poetry.",0,Easy,2,2,,,,,,,,,,,,
23,1705345845447,15/01/2024 19:10:45,1705345845447,0,15/01/2024 19:10:45,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,13,passages,Sentences,3emlxf,1,response,,6566.799999999988,6550.100000000006,6566.799999999988,6566.799999999988,6550.100000000006,6566.799999999988,1,6566.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"He thought that she was a better poet than he was, and the world at that time agreed with him.",0,Easy,2,2,,,,,,,,,,,,
24,1705345852057,15/01/2024 19:10:52,1705345852057,0,15/01/2024 19:10:52,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,14,passages,Sentences,3emlxf,1,response,,6627.300000002986,6616.8000000000175,6627.300000002986,6627.300000002986,6616.8000000000175,6627.300000002986,1,6627.300000002986,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"He called her his “moon of poets,” and she considered him her sun.",0,Easy,2,2,,,,,,,,,,,,
25,1705345858736,15/01/2024 19:10:58,1705345858736,0,15/01/2024 19:10:58,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,15,passages,Sentences,3emlxf,1,response,,6690.100000011909,6683.399999999994,6690.100000011909,6690.100000011909,6683.399999999994,6690.100000011909,1,6690.100000011909,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Elizabeth Barrett Browning was a pure singer with a lovely lyrical tenderness.,0,Easy,2,2,,,,,,,,,,,,
26,1705345864186,15/01/2024 19:11:04,1705345864186,0,15/01/2024 19:11:04,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,16,passages,Sentences,3emlxf,1,response,,5456.399999999994,5450.100000000006,5456.399999999994,5456.399999999994,5450.100000000006,5456.399999999994,1,5456.399999999994,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,She was the best poet of her sex since Sappho.,0,Easy,2,2,,,,,,,,,,,,
27,1705345870390,15/01/2024 19:11:10,1705345870390,0,15/01/2024 19:11:10,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,17,passages,Sentences,3emlxf,1,response,,6210.000000002969,6200,6210.000000002969,6210.000000002969,6200,6210.000000002969,1,6210.000000002969,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,Her Sonnets reveal a woman’s secret soul like no other poetry in our literature up to that time.,0,Easy,2,2,,,,,,,,,,,,
28,1705345877930,15/01/2024 19:11:17,1705345877930,0,15/01/2024 19:11:17,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,18,passages,Sentences,3emlxf,1,response,,7550,7533.399999999994,7550,7550,7533.399999999994,7550,1,7550,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"They did so with autobiographical honesty, fine moderation and fullness.",0,Easy,2,2,,,,,,,,,,,,
29,1705345886862,15/01/2024 19:11:26,1705345886862,0,15/01/2024 19:11:26,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,19,passages,Sentences,3emlxf,1,response,,8948.800000005955,8933.5,8948.800000005955,8948.800000005955,8933.5,8948.800000005955,1,8948.800000005955,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Her lyrical mastery shines in many passages of her writings.,0,Easy,2,2,,,,,,,,,,,,
30,1705345910590,15/01/2024 19:11:50,1705345910590,0,15/01/2024 19:11:50,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,20,passages,Sentences,3emlxf,1,response,,23743.600000002974,23733.699999999983,23743.600000002974,23743.600000002974,23733.699999999983,23743.600000002974,1,23743.600000002974,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,Italy was a kind of promised land for Elizabeth Browning.,0,Easy,2,2,,,,,,,,,,,,
31,1705345917586,15/01/2024 19:11:57,1705345917586,0,15/01/2024 19:11:57,155541,10,task-ppjy,,34230439,BLIND,10111036,,complete,,,computer,Desktop or Laptop,Windows 10,Chrome 120.0.0.0,1280x720,1280x551,,,0,Mind wandering task,5,,control,,,,set 2,Controls,ACCEPT,,Controls,set2_easy,21,passages,Sentences,3emlxf,1,response,,7005.300000008952,7000.100000000035,7005.300000008952,7005.300000008952,7000.100000000035,7005.300000008952,1,7005.300000008952,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"In the summer, she and her husband lived in Florence or in little villages.",0,Easy,2,2,,,,,,,,,,,,
