Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,randomiser-3edb,checkpoint-sudm,branch-hm4e,branch-vf4a,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
3,1722196143697,28/07/2024 19:49:03,1722199743697,1,28/07/2024 21:49:03,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,instr_passages,Text,zppu2h,1,response,space,14763.699999999997,14747.099999999999,14763.699999999997,14763.699999999997,14747.099999999999,14763.699999999997,1,14763.699999999997,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,1,"TASK INSTRUCTIONS - PLEASE READ CAREFULLY! The goal of this study is to learn how mind wandering and OCD symptomology affects how you learn information during reading. <br><br> Mind wandering is a term used to describe what occurs when your attention wanders from a task. Sometimes when your mind wanders, you begin thinking about personal events or concerns rather than your task. At other times, your mind can wander because you are bored or tired and you don’t really know what you’re thinking about; all you know is that you are no longer thinking about your task.<br><br>Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
4,1722196151018,28/07/2024 19:49:11,1722199751018,1,28/07/2024 21:49:11,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,2,instr_passages,Text,zppu2h,1,response,space,7369.29999999404,7365.100000000002,7369.29999999404,7369.29999999404,7365.100000000002,7369.29999999404,1,7369.29999999404,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,2,"Importantly, mind wandering can occur either because you INTENTIONALLY decided to think about things that are unrelated to the task, OR because your thoughts UNINTENTIONALLY drifted away to task-unrelated thoughts, despite your best intentions to focus on the task. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
5,1722196160077,28/07/2024 19:49:20,1722199760077,1,28/07/2024 21:49:20,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,3,instr_passages,Text,zppu2h,1,response,space,9063.399999982117,9048.299999999996,9063.399999982117,9063.399999982117,9048.299999999996,9063.399999982117,1,9063.399999982117,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,3,"Being ON TASK means that you were focused on completing the task and were not thinking about anything unrelated to the task. Some examples of ON TASK thoughts include thoughts about your performance on the task, thoughts about the digits, or thoughts about your response. <br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
6,1722196173406,28/07/2024 19:49:33,1722199773406,1,28/07/2024 21:49:33,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,instr_passages,Text,zppu2h,1,response,space,13343.399999994042,13330.600000000006,13343.399999994042,13343.399999994042,13330.600000000006,13343.399999994042,1,13343.399999994042,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,4,"In this task, you will read 8 passages and answer reading comprehension questions for each passage. <br><br> THE PASSAGES WILL BE PRESENTED IN A SENTENCE-BY-SENTENCE FASHION. PLEASE READ THE SENTENCES AT YOUR NORMAL READING PACE. ONCE YOU HAVE FINISHED READING ONE SENTENCE, PRESS THE SPACE BAR TO MOVE ON TO THE NEXT SENTENCE. Once you've read the sentence you MAY NOT GO BACK.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
7,1722196178530,28/07/2024 19:49:38,1722199778530,1,28/07/2024 21:49:38,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,instr_passages,Text,zppu2h,1,response,space,5137.399999988076,5132.5999999999985,5137.399999988076,5137.399999988076,5132.5999999999985,5137.399999988076,1,5137.399999988076,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,5,"THE SET OF READING COMPREHENSION QUESTIONS FOR THAT PARTICULAR PASSAGE YOU’VE FINISHED READING WILL APPEAR AFTER EACH PASSAGE, not all together at the end. Like the sentences, once you've answered the questions you MAY NOT GO BACK TO CHANGE YOUR ANSWER.
<br><br> 
Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
8,1722196187486,28/07/2024 19:49:47,1722199787486,1,28/07/2024 21:49:47,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,instr_passages,Text,zppu2h,1,response,space,8960.599999999999,8947.999999999993,8960.599999999999,8960.599999999999,8947.999999999993,8960.599999999999,1,8960.599999999999,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,6,"Additionally, while you are reading you will be randomly interrupted and asked “WHICH OF THE FOLLOWING RESPONSES BEST CHARACTERISES YOUR MENTAL STATE JUST PRIOR TO THE PRESENTATION OF THIS SCREEN?"" You would have to choose either “On task”, ""Intentionally mind wandering"" or ""Unintentionally mind wandering"" by clicking on the appropriate option.<br><br> Please press the space bar to continue.",,,,,,,,,,,,,,,,,,,
9,1722196197030,28/07/2024 19:49:57,1722199797030,1,28/07/2024 21:49:57,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,instr_passages,Text,zppu2h,1,response,space,9556.499999976164,9548.100000000006,9556.499999976164,9556.499999976164,9548.100000000006,9556.499999976164,1,9556.499999976164,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,7,This entire task is self-paced. Though of course you should try NOT TO go over the task's ending time of 30 minutes. So try to do the task all the way through instead of taking too many small breaks in between. The task isn't long so you should be able to do it without taking any breaks. <br><br> Please press the space bar to continue.,,,,,,,,,,,,,,,,,,,
10,1722197958256,28/07/2024 20:19:18,1722201558256,1,28/07/2024 22:19:18,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,8,instr_passages,Text,zppu2h,1,response,space,1761268.3999999762,1761260.4,1761268.3999999762,1761268.3999999762,1761260.4,1761268.3999999762,1,1761268.3999999762,0,0,,Keyboard Response,Keyboard Response,2,object-25,instr_passages,8,Please press the space bar to start reading the first passage.,,,,,,,,,,,,,,,,,,,
11,1722197971912,28/07/2024 20:19:31,1722201571912,1,28/07/2024 22:19:31,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,passages,Sentences,3emlxf,1,response,space,13663.600000000093,13647.100000000093,13663.600000000093,13663.600000000093,13647.100000000093,13663.600000000093,1,13663.600000000093,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,0,Passage 1,0,Easy,2,2,,,,,,,,,,,,
12,1722197977901,28/07/2024 20:19:37,1722201577901,1,28/07/2024 22:19:37,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,2,passages,Sentences,3emlxf,1,response,space,6005.699999988079,5998.800000000047,6005.699999988079,6005.699999988079,5998.800000000047,6005.699999988079,1,6005.699999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,1,Elizabeth Barrett was wise enough to see that Browning was a fine poet.,0,Easy,2,2,,,,,,,,,,,,
13,1722197988804,28/07/2024 20:19:48,1722201588804,1,28/07/2024 22:19:48,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,3,passages,Sentences,3emlxf,1,response,space,10910.299999993993,10898,10910.299999993993,10910.299999993993,10898,10910.299999993993,1,10910.299999993993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,2,"The young man with the lemon-colored gloves and long dark hair and high-strung, restless manner who had visited her in 1846 had been moved to write to her because she had praised his poetry.",1,Easy,2,2,,,,,,,,,,,,
14,1722197999543,28/07/2024 20:19:59,1722201599543,1,28/07/2024 22:19:59,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,1,probe,Thought probe,muxvwp,1,response,Unintentional,10748,10731.199999999953,10748,10748,10731.199999999953,10748,1,10748,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
15,1722198020513,28/07/2024 20:20:20,1722201620513,1,28/07/2024 22:20:20,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,passages,Sentences,3emlxf,1,response,space,20989.899999976158,20978.899999999907,20989.899999976158,20989.899999976158,20978.899999999907,20989.899999976158,1,20989.899999976158,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,3,"She found the man even more to her liking than the verse, and it was not so very long-only the time between May, 1845 and September, 1846-before Robert Browning had stolen the poetess from the dour father who guarded her like a dragon (never wanting her to marry any man), and taken her with him to Italy and a new life.",1,Easy,2,2,,,,,,,,,,,,
16,1722198031065,28/07/2024 20:20:31,1722201631065,1,28/07/2024 22:20:31,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,2,probe,Thought probe,muxvwp,1,response,Unintentional,10562.699999994133,10548.200000000186,10562.699999994133,10562.699999994133,10548.200000000186,10562.699999994133,1,10562.699999994133,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
17,1722198036280,28/07/2024 20:20:36,1722201636280,1,28/07/2024 22:20:36,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,5,passages,Sentences,3emlxf,1,response,space,5229.799999976065,5215.399999999907,5229.799999976065,5229.799999976065,5215.399999999907,5229.799999976065,1,5229.799999976065,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,4,"One morning, soon after Robert and Elizabeth married; she thrust a manuscript into Robert’s pocket.",0,Easy,2,2,,,,,,,,,,,,
18,1722198038909,28/07/2024 20:20:38,1722201638909,1,28/07/2024 22:20:38,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,6,passages,Sentences,3emlxf,1,response,space,2643.5999999940395,2633.3000000000466,2643.5999999940395,2643.5999999940395,2633.3000000000466,2643.5999999940395,1,2643.5999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,5,"Then she ran up to her room, embarrassed by her action.",0,Easy,2,2,,,,,,,,,,,,
19,1722198043676,28/07/2024 20:20:43,1722201643676,1,28/07/2024 22:20:43,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,7,passages,Sentences,3emlxf,1,response,space,4763.299999993993,4748.59999999986,4763.299999993993,4763.299999993993,4748.59999999986,4763.299999993993,1,4763.299999993993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,6,The manuscript was a sonnet sequence that she had written about their courtship and their love letters.,0,Easy,2,2,,,,,,,,,,,,
20,1722198048099,28/07/2024 20:20:48,1722201648099,1,28/07/2024 22:20:48,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,8,passages,Sentences,3emlxf,1,response,space,4437.399999982212,4432.600000000093,4437.399999982212,4437.399999982212,4432.600000000093,4437.399999982212,1,4437.399999982212,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,7,"Mrs. Browning never intended for these poems to be published, but Robert promptly insisted that they must be.",0,Easy,2,2,,,,,,,,,,,,
21,1722198050305,28/07/2024 20:20:50,1722201650305,1,28/07/2024 22:20:50,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,9,passages,Sentences,3emlxf,1,response,space,2211.199999988079,2199.600000000093,2211.199999988079,2211.199999988079,2199.600000000093,2211.199999988079,1,2211.199999988079,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,8,He suggested calling them Sonnets from the Portuguese.,0,Easy,2,2,,,,,,,,,,,,
22,1722198053421,28/07/2024 20:20:53,1722201653421,1,28/07/2024 22:20:53,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,10,passages,Sentences,3emlxf,1,response,space,3127.9999999939464,3115.6999999999534,3127.9999999939464,3127.9999999939464,3115.6999999999534,3127.9999999939464,1,3127.9999999939464,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,9,He may have suggested this title to hide the fact that the poems were personal.,0,Easy,2,2,,,,,,,,,,,,
23,1722198057313,28/07/2024 20:20:57,1722201657313,1,28/07/2024 22:20:57,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,11,passages,Sentences,3emlxf,1,response,space,3904.1999999999534,3899.3000000000466,3904.1999999999534,3904.1999999999534,3899.3000000000466,3904.1999999999534,1,3904.1999999999534,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,10,He thought that these poems were “the finest sonnets written in our language since Shakespeare’s.”,0,Easy,2,2,,,,,,,,,,,,
24,1722198061919,28/07/2024 20:21:01,1722201661919,1,28/07/2024 22:21:01,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,12,passages,Sentences,3emlxf,1,response,space,4610.799999976065,4599.299999999814,4610.799999976065,4610.799999976065,4599.299999999814,4610.799999976065,1,4610.799999976065,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,11,"Robert Browning’s opinion of Sonnets from the Portuguese was flattering to his wife, the same as his opinion of most of her poetry.",0,Easy,2,2,,,,,,,,,,,,
25,1722198065670,28/07/2024 20:21:05,1722201665670,1,28/07/2024 22:21:05,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,13,passages,Sentences,3emlxf,1,response,space,3762.3999999822117,3749.2000000001863,3762.3999999822117,3762.3999999822117,3749.2000000001863,3762.3999999822117,1,3762.3999999822117,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,12,"He thought that she was a better poet than he was, and the world at that time agreed with him.",0,Easy,2,2,,,,,,,,,,,,
26,1722198068625,28/07/2024 20:21:08,1722201668625,1,28/07/2024 22:21:08,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,14,passages,Sentences,3emlxf,1,response,space,2967.799999976065,2965.899999999907,2967.799999976065,2967.799999976065,2965.899999999907,2967.799999976065,1,2967.799999976065,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,13,"He called her his “moon of poets,” and she considered him her sun.",0,Easy,2,2,,,,,,,,,,,,
27,1722198072160,28/07/2024 20:21:12,1722201672160,1,28/07/2024 22:21:12,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,15,passages,Sentences,3emlxf,1,response,space,3537.0999999940395,3532.6999999999534,3537.0999999940395,3537.0999999940395,3532.6999999999534,3537.0999999940395,1,3537.0999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,14,Elizabeth Barrett Browning was a pure singer with a lovely lyrical tenderness.,0,Easy,2,2,,,,,,,,,,,,
28,1722198078092,28/07/2024 20:21:18,1722201678092,1,28/07/2024 22:21:18,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,16,passages,Sentences,3emlxf,1,response,space,5936.699999976205,5932.100000000093,5936.699999976205,5936.699999976205,5932.100000000093,5936.699999976205,1,5936.699999976205,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,15,She was the best poet of her sex since Sappho.,0,Easy,2,2,,,,,,,,,,,,
29,1722198081950,28/07/2024 20:21:21,1722201681950,1,28/07/2024 22:21:21,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,17,passages,Sentences,3emlxf,1,response,space,3862.999999982072,3849.5,3862.999999982072,3862.999999982072,3849.5,3862.999999982072,1,3862.999999982072,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,16,Her Sonnets reveal a woman’s secret soul like no other poetry in our literature up to that time.,0,Easy,2,2,,,,,,,,,,,,
30,1722198086760,28/07/2024 20:21:26,1722201686760,1,28/07/2024 22:21:26,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,18,passages,Sentences,3emlxf,1,response,space,4822.799999993993,4815.59999999986,4822.799999993993,4822.799999993993,4815.59999999986,4822.799999993993,1,4822.799999993993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,17,"They did so with autobiographical honesty, fine moderation and fullness.",0,Easy,2,2,,,,,,,,,,,,
31,1722198089492,28/07/2024 20:21:29,1722201689492,1,28/07/2024 22:21:29,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,19,passages,Sentences,3emlxf,1,response,space,2739.1999999941327,2732.7000000001863,2739.1999999941327,2739.1999999941327,2732.7000000001863,2739.1999999941327,1,2739.1999999941327,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,18,Her lyrical mastery shines in many passages of her writings.,0,Easy,2,2,,,,,,,,,,,,
32,1722198091865,28/07/2024 20:21:31,1722201691865,1,28/07/2024 22:21:31,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,20,passages,Sentences,3emlxf,1,response,space,2379.6999999820255,2366.1999999999534,2379.6999999820255,2379.6999999820255,2366.1999999999534,2379.6999999820255,1,2379.6999999820255,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,19,Italy was a kind of promised land for Elizabeth Browning.,0,Easy,2,2,,,,,,,,,,,,
33,1722198094388,28/07/2024 20:21:34,1722201694388,1,28/07/2024 22:21:34,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,21,passages,Sentences,3emlxf,1,response,space,2536.799999993993,2532.899999999907,2536.799999993993,2536.799999993993,2532.899999999907,2536.799999993993,1,2536.799999993993,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,20,"In the summer, she and her husband lived in Florence or in little villages.",0,Easy,2,2,,,,,,,,,,,,
34,1722198096750,28/07/2024 20:21:36,1722201696750,1,28/07/2024 22:21:36,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,22,passages,Sentences,3emlxf,1,response,space,2365.4999999881256,2349.4000000001397,2365.4999999881256,2365.4999999881256,2349.4000000001397,2365.4999999881256,1,2365.4999999881256,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,21,She drank in the sun of the south and the warmth of her husband’s love.,0,Easy,2,2,,,,,,,,,,,,
35,1722198101515,28/07/2024 20:21:41,1722201701515,1,28/07/2024 22:21:41,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,23,passages,Sentences,3emlxf,1,response,space,4793.299999976065,4782.399999999907,4793.299999976065,4793.299999976065,4782.399999999907,4793.299999976065,1,4793.299999976065,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,22,She blossomed in a life of delicate happiness for fifteen years.,0,Easy,2,2,,,,,,,,,,,,
36,1722198105799,28/07/2024 20:21:45,1722201705799,1,28/07/2024 22:21:45,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,24,passages,Sentences,3emlxf,1,response,space,4295.0999999940395,4282.600000000093,4295.0999999940395,4295.0999999940395,4282.600000000093,4295.0999999940395,1,4295.0999999940395,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,23,"She found friends in Italy, most of them cultured Americans.",0,Easy,2,2,,,,,,,,,,,,
37,1722198110202,28/07/2024 20:21:50,1722201710202,1,28/07/2024 22:21:50,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,25,passages,Sentences,3emlxf,1,response,space,4415.699999999721,4399.09999999986,4415.699999999721,4415.699999999721,4399.09999999986,4415.699999999721,1,4415.699999999721,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,24,Hawthorne saw the Browning's there: the New England thinker and essayist Margaret Fuller visited them.,1,Easy,2,2,,,,,,,,,,,,
38,1722198125771,28/07/2024 20:22:05,1722201725771,1,28/07/2024 22:22:05,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,3,probe,Thought probe,muxvwp,1,response,Unintentional,15585.499999988126,15580.100000000093,15585.499999988126,15585.499999988126,15580.100000000093,15585.499999988126,1,15585.499999988126,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
39,1722198128711,28/07/2024 20:22:08,1722201728711,1,28/07/2024 22:22:08,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,26,passages,Sentences,3emlxf,1,response,space,2945.0999999761116,2932.8000000000466,2945.0999999761116,2945.0999999761116,2932.8000000000466,2945.0999999761116,1,2945.0999999761116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,25,The painter Story and the young sculptress Harriet Hosmer came.,0,Easy,2,2,,,,,,,,,,,,
40,1722198133224,28/07/2024 20:22:13,1722201733224,1,28/07/2024 22:22:13,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,27,passages,Sentences,3emlxf,1,response,space,4525.999999993946,4515.699999999953,4525.999999993946,4525.999999993946,4515.699999999953,4525.999999993946,1,4525.999999993946,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,1,26,"One caller records that Robert Browning was “simple, natural, and playful,” and that Mrs. Browning was all “genius and sensibility.”",1,Easy,2,2,,,,,,,,,,,,
41,1722198136738,28/07/2024 20:22:16,1722201736738,1,28/07/2024 22:22:16,179131,14,task-353c,,39245847,BLIND,11510574,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 126.0.0.0,1536x864,1528x750,Consent,,0,Mind wandering task,11,Set2,Consent,Over 18,Proficiency English,set2,set2,4,probe,Thought probe,muxvwp,1,response,Unintentional,3524.0999999761116,3515.899999999907,3524.0999999761116,3524.0999999761116,3515.899999999907,3524.0999999761116,1,3524.0999999761116,0,0,,Click Response,Unintentional,4,object-84,probe,,,,,,,,,,,,,,,,,,,,,
