Participant Private ID,Tree Node Key,Task Name,Task Version,Current Spreadsheet,Trial Number,Display,Screen,Response Type,Response,Tag,Reaction Time,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: size,randomiser-mq2e
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,on task,1922.6999999997208,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4999.200000000012,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,1204.0999999999185,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4999.699999999721,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,space out,3373.1999999996333,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4999.799999999639,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,on task,3314.0999999999185,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4999.5999999999185,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,on task,1146.2999999998135,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4998.899999999616,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,54201.699999999895,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4998.999999999651,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,zone out,10008.99999999965,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4998.89999999979,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,on task,74293.39999999973,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4999.699999999604,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,7469.999999999767,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4998.899999999674,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,3007.9000000000005,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4999.299999999627,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,on task,1273.1999999999098,NA,NA,NA,selfreport_probe
13899490,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4999.599999999722,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,space out,3659.399999904621,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4995.399999952322,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,space out,4435.3000000476895,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4995.599999952305,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,4543.299999856972,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4995.499999952328,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,4636.500000047672,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4995.499999952328,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,10088.300000000048,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4995.499999856926,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,zone out,516.1000000000349,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4995.500000047672,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,space out,2522.0999998569605,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4995.400000000023,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,7540.599999999977,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4995.599999952305,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,on task,3110.2000000000116,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4995.5999998569605,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,space out,2224.100000047707,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4995.599999856902,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,4719.700000047684,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4995.299999904586,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,on task,2580.5000000001164,NA,NA,NA,selfreport_probe
13900380,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4995.400000047637,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,5221,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,on task,4198.000000000029,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,tune out,3798,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,zone out,2947,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,space out,2130,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,zone out,2463,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,tune out,5079,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,971,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4999,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,zone out,5846.000000000058,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,2195,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,2448.000000000058,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.999999999942,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,1001,NA,NA,NA,selfreport_probe
13903684,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,tune out,1412.900000002992,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,4996.9000000059605,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,zone out,2107.2000000000116,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4996.6000000030035,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,zone out,1913.3000000059835,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4996.70000000298,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,tune out,1287.4000000059605,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4996.9000000059605,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,1445.5000000029686,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,4997.199999997043,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,zone out,1524.6000000030035,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,4996.6000000030035,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,tune out,2504.400000002992,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4996.699999997043,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,zone out,1252.4000000059605,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4996.999999997031,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,zone out,1082.3999999999069,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,4996.800000000047,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,zone out,1036.9000000089873,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,4996.8999999969965,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,1478.5000000030268,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,4996.900000000023,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,zone out,1220.1000000089407,NA,NA,NA,selfreport_probe
13904200,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,4996.9000000059605,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,1965.3999999642256,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000.799999952316,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,3114.3999999642256,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,4999.899999964226,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,space out,3169.299999988056,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5008.699999988079,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,15777.399999952291,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4999.299999964249,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,3480.5,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000.4999999642605,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,on task,2096.999999976135,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5000.4999999642605,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,zone out,8671.39999998809,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4999.69999995234,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,7335.099999988102,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5001.399999964226,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,zone out,10571.399999964284,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000.799999952316,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,zone out,5846.399999952293,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5000.399999976158,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,3886.099999964237,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000.699999964214,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,on task,1889.5999999999767,NA,NA,NA,selfreport_probe
13904660,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000.4999999642605,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,on task,2817,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,on task,1516,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,1401,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5000.000000000058,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,on task,6567,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,2382,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,on task,1082,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,2616,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,4999,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,on task,1118,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,4999.000000000058,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,on task,16063,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,on task,1215,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,on task,1033,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,1472,NA,NA,NA,selfreport_probe
13907028,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,tune out,1571,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000.000000000015,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,1137,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,tune out,770,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,4999,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,tune out,1236,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,4999,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,1604,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,954,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,tune out,1387,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,tune out,1304,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,tune out,1354,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,screen1,response,NA,tune out,1337.0000000000582,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,12,probe,ready,timedOut,NA,NA,5001,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,screen1,response,NA,tune out,1319,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,13,probe,ready,timedOut,NA,NA,5000,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,screen1,response,NA,tune out,4019.999999999942,NA,NA,NA,selfreport_probe
13907689,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,14,probe,ready,timedOut,NA,NA,5000.000000000058,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,screen1,response,NA,tune out,7433.6999999999825,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,3,probe,ready,timedOut,NA,NA,5000.400000286114,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,screen1,response,NA,tune out,5315.5000001907465,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,4,probe,ready,timedOut,NA,NA,5000.600000000006,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,screen1,response,NA,on task,7531.400000381458,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,5,probe,ready,timedOut,NA,NA,5000.700000286102,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,screen1,response,NA,tune out,4136.200000190758,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,6,probe,ready,timedOut,NA,NA,5000.300000095391,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,screen1,response,NA,tune out,1816.2000000000116,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,7,probe,ready,timedOut,NA,NA,5000.600000190723,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,screen1,response,NA,tune out,1397.5999999999767,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,8,probe,ready,timedOut,NA,NA,5000.400000286114,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,screen1,response,NA,on task,9231.10000038147,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,9,probe,ready,timedOut,NA,NA,5000.500000381493,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,screen1,response,NA,on task,1582.200000190758,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,10,probe,ready,timedOut,NA,NA,5000.900000000023,NA,NA,NA,selfreport_probe
13909736,task-qc6r,SART - JB2012 Exp2,7,spreadsheet3,11,probe,screen1,response,NA,tune out,1814.2000003814464,NA,NA,NA,selfreport_probe
