Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,checkpoint-u6qh,checkpoint-wwj4,checkpoint-75d5,branch-2gum,branch-dg21,branch-5lq7,Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instruct_num,Spreadsheet: instruct_text,Spreadsheet: passage,Spreadsheet: line,Spreadsheet: line_text,Spreadsheet: probe,Spreadsheet: condition,Spreadsheet: condition_num,Spreadsheet: set,Spreadsheet: question_text,Spreadsheet: correct_response,Spreadsheet: response_a,Spreadsheet: response_b,Spreadsheet: response_c,Spreadsheet: response_d,Spreadsheet: response_e,Spreadsheet: ,Spreadsheet: __EMPTY,Spreadsheet: __EMPTY_1,Spreadsheet: __EMPTY_2,Manipulation: Spreadsheet
34,1732997327041,30/11/2024 20:08:47,1732997327041,0,30/11/2024 20:08:47,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,19,passages,Sentences,3emlxf,1,response,space,4517.899999997753,4515.599999999977,4517.899999997753,4517.899999997753,4515.599999999977,4517.899999997753,1,4517.899999997753,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,5,"They saw no dangerous, warlike Martians as huge as skyscrapers.",0,Easy,2,1,,,,,,,,,,,,
35,1732997330376,30/11/2024 20:08:50,1732997330376,0,30/11/2024 20:08:50,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,20,passages,Sentences,3emlxf,1,response,space,3337.0000000007567,3333.100000000035,3337.0000000007567,3337.0000000007567,3333.100000000035,3337.0000000007567,1,3337.0000000007567,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,6,"All they saw were mountains, craters, cold winds, and dust storms.",0,Easy,2,1,,,,,,,,,,,,
36,1732997338981,30/11/2024 20:08:58,1732997338981,0,30/11/2024 20:08:58,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,21,passages,Sentences,3emlxf,1,response,space,8608.599999999977,8601.099999999977,8608.599999999977,8608.599999999977,8601.099999999977,8608.599999999977,1,8608.599999999977,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,7,It was almost as if scouts for Columbus had returned to Isabella’s court with the news that the world had turned out to be flat after all.,1,Easy,2,1,,,,,,,,,,,,
37,1732997342247,30/11/2024 20:09:02,1732997342247,0,30/11/2024 20:09:02,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,3,probe,Thought probe,muxvwp,1,response,yes,3274,3265.4000000000233,3274,3274,3265.4000000000233,3274,1,3274,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
38,1732997357491,30/11/2024 20:09:17,1732997357491,0,30/11/2024 20:09:17,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,22,passages,Sentences,3emlxf,1,response,space,15252.400000000722,15250,15252.400000000722,15252.400000000722,15250,15252.400000000722,1,15252.400000000722,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,8,"Hopeful astronomers reminded us that the Mariner IV had photographed a mere one percent of the Martian surface from 2,000 miles away.",1,Easy,2,1,,,,,,,,,,,,
39,1732997359878,30/11/2024 20:09:19,1732997359878,0,30/11/2024 20:09:19,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,4,probe,Thought probe,muxvwp,1,response,no,2388.6999999977415,2383.399999999965,2388.6999999977415,2388.6999999977415,2383.399999999965,2388.6999999977415,1,2388.6999999977415,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
40,1732997365424,30/11/2024 20:09:25,1732997365424,0,30/11/2024 20:09:25,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,23,passages,Sentences,3emlxf,1,response,space,5550.70000000007,5534.100000000035,5550.70000000007,5550.70000000007,5534.100000000035,5550.70000000007,1,5550.70000000007,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,9,"In addition, the photos were taken from 2,000 miles away.",0,Easy,2,1,,,,,,,,,,,,
41,1732997385428,30/11/2024 20:09:45,1732997385428,0,30/11/2024 20:09:45,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,24,passages,Sentences,3emlxf,1,response,space,20021.90000000072,20016.099999999977,20021.90000000072,20021.90000000072,20016.099999999977,20021.90000000072,1,20021.90000000072,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,10,"And they pointed out that the Earth-orbiting Tiros weather satellite shot over 20,000 pictures before uncovering any evidence of life on Earth.",1,Easy,2,1,,,,,,,,,,,,
42,1732997388460,30/11/2024 20:09:48,1732997388460,0,30/11/2024 20:09:48,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,probe,Thought probe,muxvwp,1,response,yes,3037.599999997765,3033.5,3037.599999997765,3037.599999997765,3033.5,3037.599999997765,1,3037.599999997765,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
43,1732997393294,30/11/2024 20:09:53,1732997393294,0,30/11/2024 20:09:53,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,25,passages,Sentences,3emlxf,1,response,space,4837.39999999851,4832.299999999988,4837.39999999851,4837.39999999851,4832.299999999988,4837.39999999851,1,4837.39999999851,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,11,"But still, public enthusiasm for Martian exploration wilted.",1,Easy,2,1,,,,,,,,,,,,
44,1732997395373,30/11/2024 20:09:55,1732997395373,0,30/11/2024 20:09:55,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,probe,Thought probe,muxvwp,1,response,no,2084.2999999977765,2067.7999999999884,2084.2999999977765,2084.2999999977765,2067.7999999999884,2084.2999999977765,1,2084.2999999977765,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
45,1732997405791,30/11/2024 20:10:05,1732997405791,0,30/11/2024 20:10:05,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,26,passages,Sentences,3emlxf,1,response,space,10433.399999999965,10416.5,10433.399999999965,10433.399999999965,10416.5,10433.399999999965,1,10433.399999999965,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,12,Few people seemed to care about life on Mars by the time Viking I landed on the Plain of Chrise in August.,0,Easy,2,1,,,,,,,,,,,,
46,1732997418100,30/11/2024 20:10:18,1732997418100,0,30/11/2024 20:10:18,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,27,passages,Sentences,3emlxf,1,response,space,12327.099999999278,12316.5,12327.099999999278,12327.099999999278,12316.5,12327.099999999278,1,12327.099999999278,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,2,13,"One Viking scientist, J. Richard Keefe, said that he was “disgusted” at the “blasé...apathetic” public response and the skimpy television coverage of one of the most magnificent scientific and technical accomplishments in human history.",0,Easy,2,1,,,,,,,,,,,,
47,1732997425633,30/11/2024 20:10:25,1732997425633,0,30/11/2024 20:10:25,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,2,instr_comprehension,Comprehension instruction,ki2jxw,1,response,space,7543.299999998533,7533.200000000012,7543.299999998533,7543.299999998533,7533.200000000012,7543.299999998533,1,7543.299999998533,0,0,,Keyboard Response,Keyboard Response,2,object-78,instr_comprehension,,,,,,,,,,,,,,,,,,,,,
48,1732997430218,30/11/2024 20:10:30,1732997430218,0,30/11/2024 20:10:30,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,5,comprehension,Comprehension questions,ers3wv,1,response,b,4594.7999999977765,4582.200000000012,4594.7999999977765,4594.7999999977765,4582.200000000012,4594.7999999977765,1,4594.7999999977765,0,0,,Click Response,response B,3,object-67,comprehension,,,2,1,,,,,,One weather satellite was named,b,Latos,Tiros,Prometheus,Sonar,Satelos,,,,,
49,1732997444135,30/11/2024 20:10:44,1732997444135,0,30/11/2024 20:10:44,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,6,comprehension,Comprehension questions,ers3wv,1,response,a,13929.199999999255,13916.599999999977,13929.199999999255,13929.199999999255,13916.599999999977,13929.199999999255,1,13929.199999999255,0,0,,Click Response,response D,5,object-69,comprehension,,,2,2,,,,,,One of the Mariners photographed how much of the surface of Mars?,a,One percent,Two percent,Three percent,Four percent,Five percent,,,,,
50,1732997453260,30/11/2024 20:10:53,1732997453260,0,30/11/2024 20:10:53,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,comprehension,Comprehension questions,ers3wv,1,response,a,9137.599999999278,9133.100000000035,9137.599999999278,9137.599999999278,9133.100000000035,9137.599999999278,1,9137.599999999278,0,0,,Click Response,response A,2,object-66,comprehension,,,2,3,,,,,,Interest in Mars diminished largely because,a,no Martians were found,the TV coverage was poor,the photos were all black and white,nothing was brought back to earth,the media did not appreciate the accomplishment,,,,,
51,1732997461488,30/11/2024 20:11:01,1732997461488,0,30/11/2024 20:11:01,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,comprehension,Comprehension questions,ers3wv,1,response,d,8232.499999999243,8217.599999999977,8232.499999999243,8232.499999999243,8217.599999999977,8232.499999999243,1,8232.499999999243,0,0,,Click Response,response D,5,object-69,comprehension,,,2,4,,,,,,Mention of the flat world was used to point out,d,the flatness of Mars,the lack of canals,the lack of seas,the lack of Martians,the lack of mountains,,,,,
52,1732997466431,30/11/2024 20:11:06,1732997466431,0,30/11/2024 20:11:06,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,28,passages,Sentences,3emlxf,1,response,space,4957.500000000757,4949.600000000035,4957.500000000757,4957.500000000757,4949.600000000035,4957.500000000757,1,4957.500000000757,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,0,Passage 3,0,Easy,2,1,,,,,,,,,,,,
53,1732997469970,30/11/2024 20:11:09,1732997469970,0,30/11/2024 20:11:09,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,29,passages,Sentences,3emlxf,1,response,space,3546.9999999984866,3533.5999999999767,3546.9999999984866,3546.9999999984866,3533.5999999999767,3546.9999999984866,1,3546.9999999984866,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,1,Local governments were our first governments.,1,Easy,2,1,,,,,,,,,,,,
54,1732997471883,30/11/2024 20:11:11,1732997471883,0,30/11/2024 20:11:11,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,7,probe,Thought probe,muxvwp,1,response,yes,1926.3999999985099,1916.5999999999767,1926.3999999985099,1926.3999999985099,1916.5999999999767,1926.3999999985099,1,1926.3999999985099,0,0,,Click Response,response,2,object-81,probe,,,,,,,,,,,,,,,,,,,,,
55,1732997483376,30/11/2024 20:11:23,1732997483376,0,30/11/2024 20:11:23,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,30,passages,Sentences,3emlxf,1,response,space,11502.799999998533,11498.700000000012,11502.799999998533,11502.799999998533,11498.700000000012,11502.799999998533,1,11502.799999998533,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,2,A local government was established when the oldest men in a primitive tribe formed a council and the tribe chose a chief.,0,Easy,2,1,,,,,,,,,,,,
56,1732997486224,30/11/2024 20:11:26,1732997486224,0,30/11/2024 20:11:26,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,31,passages,Sentences,3emlxf,1,response,space,2851.2000000000116,2834.5,2851.2000000000116,2851.2000000000116,2834.5,2851.2000000000116,1,2851.2000000000116,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,3,"The tribe was seeking a better, safer life.",0,Easy,2,1,,,,,,,,,,,,
57,1732997493004,30/11/2024 20:11:33,1732997493004,0,30/11/2024 20:11:33,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,32,passages,Sentences,3emlxf,1,response,space,6797.899999999267,6782.5,6797.899999999267,6797.899999999267,6782.5,6797.899999999267,1,6797.899999999267,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,4,"In the same way, the first English settlers soon realized that they needed rules and leaders after they landed at Jamestown, Virginia in 1607. ",0,Easy,2,1,,,,,,,,,,,,
58,1732997495469,30/11/2024 20:11:35,1732997495469,0,30/11/2024 20:11:35,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,33,passages,Sentences,3emlxf,1,response,space,2479.7999999977765,2467.2000000000116,2479.7999999977765,2479.7999999977765,2467.2000000000116,2479.7999999977765,1,2479.7999999977765,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,5,"At first, the settlers had to look out for themselves. ",0,Easy,2,1,,,,,,,,,,,,
59,1732997501246,30/11/2024 20:11:41,1732997501246,0,30/11/2024 20:11:41,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,34,passages,Sentences,3emlxf,1,response,space,5785.300000000745,5782.200000000012,5785.300000000745,5785.300000000745,5782.200000000012,5785.300000000745,1,5785.300000000745,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,6,"They searched for gold, and had to find their own food and provide their own shelter.",0,Easy,2,1,,,,,,,,,,,,
60,1732997508304,30/11/2024 20:11:48,1732997508304,0,30/11/2024 20:11:48,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,35,passages,Sentences,3emlxf,1,response,space,7052.299999999988,7034.5,7052.299999999988,7052.299999999988,7034.5,7052.299999999988,1,7052.299999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,7,"As food supplies began to run low, and as the colonists faced hunger and disease, they saw that they needed to work together if the colony was to survive.",1,Easy,2,1,,,,,,,,,,,,
61,1732997510170,30/11/2024 20:11:50,1732997510170,0,30/11/2024 20:11:50,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,8,probe,Thought probe,muxvwp,1,response,no,1881.4000000000233,1865.7000000000116,1881.4000000000233,1881.4000000000233,1865.7000000000116,1881.4000000000233,1,1881.4000000000233,0,0,,Click Response,response,3,object-82,probe,,,,,,,,,,,,,,,,,,,,,
62,1732997513399,30/11/2024 20:11:53,1732997513399,0,30/11/2024 20:11:53,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,36,passages,Sentences,3emlxf,1,response,space,3243.7999999992317,3234.0999999999767,3243.7999999992317,3243.7999999992317,3234.0999999999767,3243.7999999992317,1,3243.7999999992317,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,8,"So, they needed to work together if the colony was to survive.",0,Easy,2,1,,,,,,,,,,,,
63,1732997519466,30/11/2024 20:11:59,1732997519466,0,30/11/2024 20:11:59,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,37,passages,Sentences,3emlxf,1,response,space,6073.89999999851,6066.599999999977,6073.89999999851,6073.89999999851,6066.599999999977,6073.89999999851,1,6073.89999999851,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,9,The colonists formed a council to make laws for the colony.,0,Easy,2,1,,,,,,,,,,,,
64,1732997522513,30/11/2024 20:12:02,1732997522513,0,30/11/2024 20:12:02,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,38,passages,Sentences,3emlxf,1,response,space,3052.4000000000233,3049.100000000035,3052.4000000000233,3052.4000000000233,3049.100000000035,3052.4000000000233,1,3052.4000000000233,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,10,They chose Captain John Smith as president of the council. ,0,Easy,2,1,,,,,,,,,,,,
65,1732997527342,30/11/2024 20:12:07,1732997527342,0,30/11/2024 20:12:07,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,39,passages,Sentences,3emlxf,1,response,space,4830.899999997753,4817.5,4830.899999997753,4830.899999997753,4817.5,4830.899999997753,1,4830.899999997753,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,11,His job was to see that the laws were carried out. ,0,Easy,2,1,,,,,,,,,,,,
66,1732997534535,30/11/2024 20:12:14,1732997534535,0,30/11/2024 20:12:14,195194,10,task-wn3e,,41714907,BLIND,12177482,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 131.0.0.0,1440x900,1440x778,Study,,0,Mind wandering task,2,Consent,Study,Eligible,Eligible_ag,Eligible_ed,Eligible_la,set1_easy,set1_easy,40,passages,Sentences,3emlxf,1,response,space,7204.799999999988,7199.099999999977,7204.799999999988,7204.799999999988,7199.099999999977,7204.799999999988,1,7204.799999999988,0,0,,Keyboard Response,keyboard response,2,object-21,passages,,,3,12,This government at Jamestown was the first local government in America.,1,Easy,2,1,,,,,,,,,,,,
