Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,Manipulation: Spreadsheet,Current Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Spreadsheet: instr_text,Spreadsheet: digit,Spreadsheet: correct,Spreadsheet: random_blocks,Spreadsheet: random_trials,Spreadsheet: size,randomiser-mq2e,branch-s3b7,branch-wcx7,branch-spxp
146,1755088609003,13/08/2025 12:36,1755092209003,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,29,trial,digit,9l7l5c,1,timedOut,,203.11999999999534,201.38000000000466,203.11999999999534,203.11999999999534,201.38000000000466,203.11999999999534,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,12,12,140,probe_selfreport,Eligible,Voucher,Yes
147,1755088609246,13/08/2025 12:36,1755092209246,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,29,trial,mask,y6xgix,2,response,space,245.7399999999907,243.05999999999767,245.7399999999907,245.7399999999907,243.05999999999767,245.7399999999907,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,12,12,140,probe_selfreport,Eligible,Voucher,Yes
148,1755088610106,13/08/2025 12:36,1755092210106,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,30,trial,digit,9l7l5c,1,timedOut,,202.94000000000233,201.38000000000466,202.94000000000233,202.94000000000233,201.38000000000466,202.94000000000233,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,12,12,110,probe_selfreport,Eligible,Voucher,Yes
149,1755088610404,13/08/2025 12:36,1755092210404,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,30,trial,mask,y6xgix,2,response,space,298.5599999999977,291.679999999993,298.5599999999977,298.5599999999977,291.679999999993,298.5599999999977,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,12,12,110,probe_selfreport,Eligible,Voucher,Yes
150,1755088611211,13/08/2025 12:36,1755092211211,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,31,trial,digit,9l7l5c,1,timedOut,,203.77999999999884,201.39999999999418,203.77999999999884,203.77999999999884,201.39999999999418,203.77999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,12,12,160,probe_selfreport,Eligible,Voucher,Yes
151,1755088611465,13/08/2025 12:36,1755092211465,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,31,trial,mask,y6xgix,2,response,space,255.38000000000466,250,255.38000000000466,255.38000000000466,250,255.38000000000466,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,12,12,160,probe_selfreport,Eligible,Voucher,Yes
152,1755088612315,13/08/2025 12:36,1755092212315,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,32,trial,digit,9l7l5c,1,timedOut,,203.60000000000582,201.39999999999418,203.60000000000582,203.60000000000582,201.39999999999418,203.60000000000582,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,12,12,170,probe_selfreport,Eligible,Voucher,Yes
153,1755088612550,13/08/2025 12:36,1755092212550,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,32,trial,mask,y6xgix,2,response,space,236.10000000000582,229.1600000000035,236.10000000000582,236.10000000000582,229.1600000000035,236.10000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,12,12,170,probe_selfreport,Eligible,Voucher,Yes
154,1755088613419,13/08/2025 12:36,1755092213419,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,33,trial,digit,9l7l5c,1,timedOut,,202.4200000000128,201.38000000000466,202.4200000000128,202.4200000000128,201.38000000000466,202.4200000000128,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,12,12,110,probe_selfreport,Eligible,Voucher,Yes
155,1755088613679,13/08/2025 12:36,1755092213679,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,33,trial,mask,y6xgix,2,response,space,260.04000000000815,256.96000000002095,260.04000000000815,260.04000000000815,256.96000000002095,260.04000000000815,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,12,12,110,probe_selfreport,Eligible,Voucher,Yes
156,1755088614524,13/08/2025 12:36,1755092214524,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,34,trial,digit,9l7l5c,1,timedOut,,203.2399999999907,201.38000000000466,203.2399999999907,203.2399999999907,201.38000000000466,203.2399999999907,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,12,12,120,probe_selfreport,Eligible,Voucher,Yes
157,1755088614750,13/08/2025 12:36,1755092214750,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,34,trial,mask,y6xgix,2,response,space,227.85999999998603,222.21999999997206,227.85999999998603,227.85999999998603,222.21999999997206,227.85999999998603,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,12,12,120,probe_selfreport,Eligible,Voucher,Yes
158,1755088615628,13/08/2025 12:36,1755092215628,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,35,trial,digit,9l7l5c,1,timedOut,,203.0799999999872,201.39999999999418,203.0799999999872,203.0799999999872,201.39999999999418,203.0799999999872,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,12,12,130,probe_selfreport,Eligible,Voucher,Yes
159,1755088615885,13/08/2025 12:36,1755092215885,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,35,trial,mask,y6xgix,2,response,space,256.9400000000023,250,256.9400000000023,256.9400000000023,250,256.9400000000023,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,12,12,130,probe_selfreport,Eligible,Voucher,Yes
160,1755088616732,13/08/2025 12:36,1755092216732,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,36,trial,digit,9l7l5c,1,timedOut,,202.89999999999418,201.39999999999418,202.89999999999418,202.89999999999418,201.39999999999418,202.89999999999418,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,12,,150,probe_selfreport,Eligible,Voucher,Yes
161,1755088617634,13/08/2025 12:36,1755092217634,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,36,trial,mask,y6xgix,2,response,noresponse,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,902.7799999999988,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,12,,150,probe_selfreport,Eligible,Voucher,Yes
162,1755088617837,13/08/2025 12:36,1755092217837,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,37,trial,digit,9l7l5c,1,timedOut,,202.72000000000116,201.38000000000466,202.72000000000116,202.72000000000116,201.38000000000466,202.72000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,17,17,120,probe_selfreport,Eligible,Voucher,Yes
163,1755088618051,13/08/2025 12:36,1755092218051,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,37,trial,mask,y6xgix,2,response,space,215.27999999999884,208.3399999999965,215.27999999999884,215.27999999999884,208.3399999999965,215.27999999999884,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,17,17,120,probe_selfreport,Eligible,Voucher,Yes
164,1755088618940,13/08/2025 12:36,1755092218940,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,38,trial,digit,9l7l5c,1,timedOut,,203.54000000000815,201.38000000000466,203.54000000000815,203.54000000000815,201.38000000000466,203.54000000000815,1,0,0,,Time Limit,screen,0,screen,trial,,8,space,17,17,170,probe_selfreport,Eligible,Voucher,Yes
165,1755088619016,13/08/2025 12:36,1755092219016,1,13/08/2025 14:36,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,38,trial,mask,y6xgix,2,response,space,76.38000000000466,69.44000000000233,76.38000000000466,76.38000000000466,69.44000000000233,76.38000000000466,1,0,0,space,Keyboard Response,response,3,object-75,trial,,8,space,17,17,170,probe_selfreport,Eligible,Voucher,Yes
166,1755088620045,13/08/2025 12:37,1755092220045,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,39,trial,digit,9l7l5c,1,timedOut,,203.38000000000466,201.39999999999418,203.38000000000466,203.38000000000466,201.39999999999418,203.38000000000466,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
167,1755088620087,13/08/2025 12:37,1755092220087,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,39,trial,mask,y6xgix,2,response,space,43.98000000001048,41.66000000000349,43.98000000001048,43.98000000001048,41.66000000000349,43.98000000001048,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
168,1755088621149,13/08/2025 12:37,1755092221149,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,40,trial,digit,9l7l5c,1,timedOut,,203.20000000001164,201.40000000002328,203.20000000001164,203.20000000001164,201.40000000002328,203.20000000001164,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,17,17,110,probe_selfreport,Eligible,Voucher,Yes
169,1755088621208,13/08/2025 12:37,1755092221208,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,40,trial,mask,y6xgix,2,response,space,60.79999999998836,55.55999999999767,60.79999999998836,60.79999999998836,55.55999999999767,60.79999999998836,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,17,17,110,probe_selfreport,Eligible,Voucher,Yes
170,1755088622253,13/08/2025 12:37,1755092222253,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,41,trial,digit,9l7l5c,1,timedOut,,203.01999999998952,201.39999999999418,203.01999999998952,203.01999999998952,201.39999999999418,203.01999999998952,1,0,0,,Time Limit,screen,0,screen,trial,,2,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
171,1755088622367,13/08/2025 12:37,1755092222367,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,41,trial,mask,y6xgix,2,response,space,115.61999999999534,111.10000000000582,115.61999999999534,115.61999999999534,111.10000000000582,115.61999999999534,1,0,0,space,Keyboard Response,response,3,object-75,trial,,2,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
172,1755088623357,13/08/2025 12:37,1755092223357,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,42,trial,digit,9l7l5c,1,timedOut,,202.8399999999965,201.38000000000466,202.8399999999965,202.8399999999965,201.38000000000466,202.8399999999965,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,130,probe_selfreport,Eligible,Voucher,Yes
173,1755088624261,13/08/2025 12:37,1755092224261,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,42,trial,mask,y6xgix,2,response,noresponse,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,902.7999999999884,1,0,0,,Time Limit,screen,0,screen,trial,,3,noresponse,17,,130,probe_selfreport,Eligible,Voucher,Yes
174,1755088624461,13/08/2025 12:37,1755092224461,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,43,trial,digit,9l7l5c,1,timedOut,,203.6600000000035,201.38000000000466,203.6600000000035,203.6600000000035,201.38000000000466,203.6600000000035,1,0,0,,Time Limit,screen,0,screen,trial,,9,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
175,1755088624603,13/08/2025 12:37,1755092224603,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,43,trial,mask,y6xgix,2,response,space,143.27999999999884,138.89999999999418,143.27999999999884,143.27999999999884,138.89999999999418,143.27999999999884,1,0,0,space,Keyboard Response,response,3,object-75,trial,,9,space,17,17,150,probe_selfreport,Eligible,Voucher,Yes
176,1755088625566,13/08/2025 12:37,1755092225566,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,44,trial,digit,9l7l5c,1,timedOut,,202.5,201.39999999999418,202.5,202.5,201.39999999999418,202.5,1,0,0,,Time Limit,screen,0,screen,trial,,7,space,17,17,120,probe_selfreport,Eligible,Voucher,Yes
177,1755088625713,13/08/2025 12:37,1755092225713,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,44,trial,mask,y6xgix,2,response,space,149.10000000000582,145.8399999999965,149.10000000000582,149.10000000000582,145.8399999999965,149.10000000000582,1,0,0,space,Keyboard Response,response,3,object-75,trial,,7,space,17,17,120,probe_selfreport,Eligible,Voucher,Yes
178,1755088626670,13/08/2025 12:37,1755092226670,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,45,trial,digit,9l7l5c,1,timedOut,,202.32000000000698,201.39999999999418,202.32000000000698,202.32000000000698,201.39999999999418,202.32000000000698,1,0,0,,Time Limit,screen,0,screen,trial,,6,space,17,17,160,probe_selfreport,Eligible,Voucher,Yes
179,1755088626921,13/08/2025 12:37,1755092226921,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,45,trial,mask,y6xgix,2,response,space,253.9200000000128,250,253.9200000000128,253.9200000000128,250,253.9200000000128,1,0,0,space,Keyboard Response,response,3,object-75,trial,,6,space,17,17,160,probe_selfreport,Eligible,Voucher,Yes
180,1755088631261,13/08/2025 12:37,1755092231261,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,4,probe,screen1,zdzjkm,1,response,,3690.140000000014,3687.5200000000186,3690.140000000014,3690.140000000014,3687.5200000000186,3690.140000000014,1,0,0,tune out,Click Response,resp_tuneOut,5,object-136,probe,,,,,,,probe_selfreport,Eligible,Voucher,Yes
181,1755088636261,13/08/2025 12:37,1755092236261,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,4,probe,ready,gcqbye,2,timedOut,,5001.619999999995,5000.040000000008,5001.619999999995,5001.619999999995,5000.040000000008,5001.619999999995,1,0,0,,Time Limit,screen,0,screen,probe,,,,,,,probe_selfreport,Eligible,Voucher,Yes
182,1755088636462,13/08/2025 12:37,1755092236462,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,46,trial,digit,9l7l5c,1,timedOut,,202.5799999999872,201.39999999999418,202.5799999999872,202.5799999999872,201.39999999999418,202.5799999999872,1,0,0,,Time Limit,screen,0,screen,trial,,1,space,26,26,90,probe_selfreport,Eligible,Voucher,Yes
183,1755088636631,13/08/2025 12:37,1755092236631,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,46,trial,mask,y6xgix,2,response,space,170.17999999999302,166.6600000000035,170.17999999999302,170.17999999999302,166.6600000000035,170.17999999999302,1,0,0,space,Keyboard Response,response,3,object-75,trial,,1,space,26,26,90,probe_selfreport,Eligible,Voucher,Yes
184,1755088637566,13/08/2025 12:37,1755092237566,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,47,trial,digit,9l7l5c,1,timedOut,,202.39999999999418,201.39999999999418,202.39999999999418,202.39999999999418,201.39999999999418,202.39999999999418,1,0,0,,Time Limit,screen,0,screen,trial,,4,space,26,26,120,probe_selfreport,Eligible,Voucher,Yes
185,1755088637796,13/08/2025 12:37,1755092237796,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,47,trial,mask,y6xgix,2,response,space,232,229.1600000000035,232,232,229.1600000000035,232,1,0,0,space,Keyboard Response,response,3,object-75,trial,,4,space,26,26,120,probe_selfreport,Eligible,Voucher,Yes
186,1755088638670,13/08/2025 12:37,1755092238670,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,48,trial,digit,9l7l5c,1,timedOut,,203.22000000000116,201.38000000000466,203.22000000000116,203.22000000000116,201.38000000000466,203.22000000000116,1,0,0,,Time Limit,screen,0,screen,trial,,5,space,26,26,130,probe_selfreport,Eligible,Voucher,Yes
187,1755088638759,13/08/2025 12:37,1755092238759,1,13/08/2025 14:37,233799,28,task-jj2g,,48676680,BLINDED,13955495,,complete,,,computer,Desktop or Laptop,Windows 10,Firefox 141.0,1536x864,1536x703,,,0,SART - JB2012 Exp2,7,spreadsheet3,spreadsheet3,48,trial,mask,y6xgix,2,response,space,90.27999999999884,83.33999999999651,90.27999999999884,90.27999999999884,83.33999999999651,90.27999999999884,1,0,0,space,Keyboard Response,response,3,object-75,trial,,5,space,26,26,130,probe_selfreport,Eligible,Voucher,Yes
